X,Y,yield
440770.387,5018868.54,77.57162
440772.887,5018868.54,99.8809
440775.387,5018868.54,120.3068
440777.887,5018868.54,135.37379
440780.387,5018868.54,143.06151
440782.887,5018868.54,143.62976
440785.387,5018868.54,138.6498
440787.887,5018868.54,131.74431
440790.387,5018868.54,127.46751
440792.887,5018868.54,128.4086
440795.387,5018868.54,133.16125
440750.387,5018866.04,74.756
440752.887,5018866.04,77.93577
440755.387,5018866.04,75.72805
440757.887,5018866.04,65.6543
440760.387,5018866.04,51.30894
440762.887,5018866.04,40.34711
440765.387,5018866.04,39.95472
440767.887,5018866.04,52.41642
440770.387,5018866.04,73.78536
440772.887,5018866.04,96.05154
440775.387,5018866.04,115.70398
440777.887,5018866.04,131.30367
440780.387,5018866.04,140.85904
440782.887,5018866.04,145.77193
440785.387,5018866.04,144.75822
440787.887,5018866.04,139.52834
440790.387,5018866.04,134.16368
440792.887,5018866.04,132.66008
440795.387,5018866.04,135.53609
440797.887,5018866.04,141.93161
440752.887,5018863.54,87.3763
440755.387,5018863.54,86.20055
440757.887,5018863.54,77.83323
440760.387,5018863.54,64.21664
440762.887,5018863.54,51.74682
440765.387,5018863.54,48.07885
440767.887,5018863.54,57.11222
440770.387,5018863.54,75.99603
440772.887,5018863.54,97.16276
440775.387,5018863.54,115.56009
440777.887,5018863.54,129.56975
440780.387,5018863.54,139.44051
440782.887,5018863.54,145.97859
440785.387,5018863.54,148.56607
440787.887,5018863.54,145.98935
440790.387,5018863.54,140.33376
440792.887,5018863.54,135.98752
440795.387,5018863.54,135.97375
440797.887,5018863.54,141.31071
440800.387,5018863.54,149.53384
440752.887,5018861.04,93.6078
440755.387,5018861.04,94.25188
440757.887,5018861.04,89.24738
440760.387,5018861.04,78.66756
440762.887,5018861.04,66.8637
440765.387,5018861.04,60.88888
440767.887,5018861.04,66.34149
440770.387,5018861.04,82.37206
440772.887,5018861.04,101.83727
440775.387,5018861.04,118.78957
440777.887,5018861.04,130.87096
440780.387,5018861.04,139.09978
440782.887,5018861.04,145.84698
440785.387,5018861.04,151.63187
440787.887,5018861.04,152.32291
440790.387,5018861.04,148.07193
440792.887,5018861.04,141.74988
440795.387,5018861.04,138.20619
440797.887,5018861.04,140.9447
440800.387,5018861.04,148.66496
440755.387,5018858.54,100.49728
440757.887,5018858.54,99.36349
440760.387,5018858.54,93.12945
440762.887,5018858.54,83.57372
440765.387,5018858.54,76.55639
440767.887,5018858.54,78.39097
440770.387,5018858.54,90.3264
440772.887,5018858.54,107.25705
440775.387,5018858.54,122.64067
440777.887,5018858.54,132.96304
440780.387,5018858.54,139.41415
440782.887,5018858.54,145.89467
440785.387,5018858.54,152.74036
440787.887,5018858.54,158.12389
440790.387,5018858.54,156.3598
440792.887,5018858.54,150.64728
440795.387,5018858.54,144.50684
440797.887,5018858.54,143.5585
440800.387,5018858.54,148.66882
440802.887,5018858.54,156.29076
440755.387,5018856.04,105.69693
440757.887,5018856.04,107.85093
440760.387,5018856.04,105.90158
440762.887,5018856.04,99.44102
440765.387,5018856.04,92.56238
440767.887,5018856.04,91.23294
440770.387,5018856.04,98.37885
440772.887,5018856.04,111.50962
440775.387,5018856.04,124.74692
440777.887,5018856.04,133.57227
440780.387,5018856.04,138.12357
440782.887,5018856.04,144.25478
440785.387,5018856.04,152.42189
440787.887,5018856.04,158.18155
440790.387,5018856.04,163.41545
440792.887,5018856.04,160.16737
440795.387,5018856.04,153.8647
440797.887,5018856.04,148.98276
440800.387,5018856.04,150.19455
440802.887,5018856.04,155.58855
440757.887,5018853.54,114.00777
440760.387,5018853.54,115.19286
440762.887,5018853.54,111.71024
440765.387,5018853.54,105.92113
440767.887,5018853.54,102.67186
440770.387,5018853.54,105.53
440772.887,5018853.54,114.34074
440775.387,5018853.54,124.71119
440777.887,5018853.54,131.99434
440780.387,5018853.54,135.81519
440782.887,5018853.54,140.14226
440785.387,5018853.54,148.41566
440787.887,5018853.54,159.02498
440790.387,5018853.54,166.55927
440792.887,5018853.54,164.89934
440795.387,5018853.54,161.4501
440797.887,5018853.54,157.99869
440800.387,5018853.54,156.02388
440802.887,5018853.54,158.07826
440805.387,5018853.54,161.45329
440757.887,5018851.04,116.6862
440760.387,5018851.04,119.55273
440762.887,5018851.04,118.55003
440765.387,5018851.04,114.65429
440767.887,5018851.04,111.25208
440770.387,5018851.04,111.44949
440772.887,5018851.04,116.37408
440775.387,5018851.04,123.50562
440777.887,5018851.04,128.87987
440780.387,5018851.04,131.53217
440782.887,5018851.04,135.3797
440785.387,5018851.04,142.27873
440787.887,5018851.04,153.11415
440790.387,5018851.04,163.58514
440792.887,5018851.04,169.26894
440795.387,5018851.04,167.93608
440797.887,5018851.04,163.1423
440800.387,5018851.04,160.28171
440802.887,5018851.04,162.49113
440805.387,5018851.04,164.30182
440760.387,5018848.54,118.81012
440762.887,5018848.54,119.54591
440765.387,5018848.54,117.9526
440767.887,5018848.54,115.94433
440770.387,5018848.54,115.4399
440772.887,5018848.54,117.77305
440775.387,5018848.54,121.85418
440777.887,5018848.54,124.84418
440780.387,5018848.54,126.35104
440782.887,5018848.54,128.83911
440785.387,5018848.54,134.63693
440787.887,5018848.54,145.24609
440790.387,5018848.54,157.60068
440792.887,5018848.54,167.23447
440795.387,5018848.54,170.58209
440797.887,5018848.54,169.1064
440800.387,5018848.54,166.49738
440802.887,5018848.54,165.63184
440805.387,5018848.54,167.52733
440807.887,5018848.54,168.47356
440760.387,5018846.04,114.90347
440762.887,5018846.04,116.62036
440765.387,5018846.04,116.87456
440767.887,5018846.04,116.71096
440770.387,5018846.04,116.72343
440772.887,5018846.04,117.79893
440775.387,5018846.04,119.59974
440777.887,5018846.04,120.66212
440780.387,5018846.04,120.46436
440782.887,5018846.04,121.22998
440785.387,5018846.04,126.27419
440787.887,5018846.04,136.72668
440790.387,5018846.04,150.39583
440792.887,5018846.04,162.76845
440795.387,5018846.04,170.37675
440797.887,5018846.04,173.05081
440800.387,5018846.04,172.81786
440802.887,5018846.04,172.08499
440805.387,5018846.04,171.88437
440807.887,5018846.04,171.43687
440810.387,5018846.04,170.51236
440762.887,5018843.54,113.18583
440765.387,5018843.54,114.45763
440767.887,5018843.54,115.28767
440770.387,5018843.54,115.68849
440772.887,5018843.54,116.07121
440775.387,5018843.54,116.39029
440777.887,5018843.54,115.80313
440780.387,5018843.54,114.25372
440782.887,5018843.54,114.18436
440785.387,5018843.54,118.72064
440787.887,5018843.54,129.09328
440790.387,5018843.54,143.43373
440792.887,5018843.54,157.83369
440795.387,5018843.54,168.813
440797.887,5018843.54,175.37978
440800.387,5018843.54,178.08629
440802.887,5018843.54,178.1176
440805.387,5018843.54,176.67105
440807.887,5018843.54,174.06506
440810.387,5018843.54,171.57253
440762.887,5018841.04,111.43283
440765.387,5018841.04,112.97302
440767.887,5018841.04,113.76501
440770.387,5018841.04,113.72049
440772.887,5018841.04,113.2912
440775.387,5018841.04,112.56873
440777.887,5018841.04,110.89362
440780.387,5018841.04,108.38865
440782.887,5018841.04,107.60915
440785.387,5018841.04,131.36336
440787.887,5018841.04,122.54051
440790.387,5018841.04,137.56856
440792.887,5018841.04,153.23804
440795.387,5018841.04,166.35493
440797.887,5018841.04,175.9852
440800.387,5018841.04,181.57217
440802.887,5018841.04,183.04912
440805.387,5018841.04,181.123
440807.887,5018841.04,176.60925
440810.387,5018841.04,172.33751
440812.887,5018841.04,170.16585
440765.387,5018838.54,112.11874
440767.887,5018838.54,112.31983
440770.387,5018838.54,111.62096
440772.887,5018838.54,110.46761
440775.387,5018838.54,109.16004
440777.887,5018838.54,107.00582
440780.387,5018838.54,103.98639
440782.887,5018838.54,102.64949
440785.387,5018838.54,106.67999
440787.887,5018838.54,117.3412
440790.387,5018838.54,132.77994
440792.887,5018838.54,148.80173
440795.387,5018838.54,161.88297
440797.887,5018838.54,172.43495
440800.387,5018838.54,180.51662
440802.887,5018838.54,184.16565
440805.387,5018838.54,183.86456
440807.887,5018838.54,179.43365
440810.387,5018838.54,173.55711
440812.887,5018838.54,171.3983
440765.387,5018836.04,110.11555
440767.887,5018836.04,109.82064
440770.387,5018836.04,109.00524
440772.887,5018836.04,108.04601
440775.387,5018836.04,106.88839
440777.887,5018836.04,104.98873
440780.387,5018836.04,102.05206
440782.887,5018836.04,100.43166
440785.387,5018836.04,103.7986
440787.887,5018836.04,113.92773
440790.387,5018836.04,129.16475
440792.887,5018836.04,144.83054
440795.387,5018836.04,156.14455
440797.887,5018836.04,164.33469
440800.387,5018836.04,173.755
440802.887,5018836.04,179.66858
440805.387,5018836.04,182.77681
440807.887,5018836.04,181.82773
440810.387,5018836.04,175.7122
440812.887,5018836.04,173.29752
440815.387,5018836.04,174.00069
440767.887,5018833.54,104.92677
440770.387,5018833.54,104.78758
440772.887,5018833.54,105.00829
440775.387,5018833.54,105.1254
440777.887,5018833.54,104.35406
440780.387,5018833.54,102.37627
440782.887,5018833.54,101.05536
440785.387,5018833.54,103.87035
440787.887,5018833.54,112.89851
440790.387,5018833.54,127.10239
440792.887,5018833.54,141.96115
440795.387,5018833.54,151.97141
440797.887,5018833.54,158.95578
440800.387,5018833.54,168.95596
440802.887,5018833.54,176.53146
440805.387,5018833.54,182.35049
440807.887,5018833.54,183.77217
440810.387,5018833.54,178.05852
440812.887,5018833.54,174.92058
440815.387,5018833.54,175.74518
440767.887,5018831.04,97.36649
440770.387,5018831.04,98.05126
440772.887,5018831.04,99.85679
440775.387,5018831.04,101.94724
440777.887,5018831.04,103.16296
440780.387,5018831.04,103.13379
440782.887,5018831.04,103.10936
440785.387,5018831.04,106.07624
440787.887,5018831.04,114.08582
440790.387,5018831.04,126.83939
440792.887,5018831.04,140.66422
440795.387,5018831.04,150.07742
440797.887,5018831.04,156.4735
440800.387,5018831.04,166.49872
440802.887,5018831.04,174.95285
440805.387,5018831.04,182.23651
440807.887,5018831.04,185.36015
440810.387,5018831.04,180.11221
440812.887,5018831.04,176.20355
440815.387,5018831.04,176.01193
440817.887,5018831.04,177.45915
440770.387,5018828.54,89.38605
440772.887,5018828.54,91.97832
440775.387,5018828.54,95.66709
440777.887,5018828.54,99.17171
440780.387,5018828.54,101.77011
440782.887,5018828.54,104.10862
440785.387,5018828.54,108.22701
440787.887,5018828.54,116.08596
440790.387,5018828.54,127.79202
440792.887,5018828.54,141.00558
440795.387,5018828.54,151.30974
440797.887,5018828.54,158.59862
440800.387,5018828.54,168.35257
440802.887,5018828.54,176.70624
440805.387,5018828.54,183.59427
440807.887,5018828.54,186.73289
440810.387,5018828.54,181.99902
440812.887,5018828.54,177.07503
440815.387,5018828.54,175.42854
440817.887,5018828.54,176.23259
440820.387,5018828.54,177.23386
440770.387,5018826.04,80.41141
440772.887,5018826.04,82.26732
440775.387,5018826.04,86.18736
440777.887,5018826.04,91.32862
440780.387,5018826.04,96.57389
440782.887,5018826.04,101.71926
440785.387,5018826.04,107.93041
440787.887,5018826.04,116.61787
440790.387,5018826.04,128.24902
440792.887,5018826.04,141.68326
440795.387,5018826.04,154.38245
440797.887,5018826.04,165.41397
440800.387,5018826.04,175.51411
440802.887,5018826.04,183.41837
440805.387,5018826.04,188.38968
440807.887,5018826.04,188.87202
440810.387,5018826.04,184.12669
440812.887,5018826.04,178.34181
440815.387,5018826.04,175.09633
440817.887,5018826.04,175.19141
440820.387,5018826.04,176.83725
440772.887,5018823.54,72.72628
440775.387,5018823.54,75.50562
440777.887,5018823.54,80.84664
440780.387,5018823.54,87.84841
440782.887,5018823.54,95.32413
440785.387,5018823.54,103.5786
440787.887,5018823.54,113.62131
440790.387,5018823.54,126.05135
440792.887,5018823.54,140.34589
440795.387,5018823.54,155.01045
440797.887,5018823.54,168.56326
440800.387,5018823.54,179.70726
440802.887,5018823.54,187.75294
440805.387,5018823.54,192.06734
440807.887,5018823.54,191.68962
440810.387,5018823.54,187.09294
440812.887,5018823.54,180.75937
440815.387,5018823.54,176.0265
440817.887,5018823.54,174.89249
440820.387,5018823.54,176.65134
440822.887,5018823.54,178.71509
440772.887,5018821.04,65.79715
440775.387,5018821.04,66.36279
440777.887,5018821.04,70.57179
440780.387,5018821.04,77.76519
440782.887,5018821.04,86.32558
440785.387,5018821.04,95.59158
440787.887,5018821.04,106.51621
440790.387,5018821.04,119.8412
440792.887,5018821.04,135.24338
440795.387,5018821.04,151.65688
440797.887,5018821.04,167.26999
440800.387,5018821.04,180.15036
440802.887,5018821.04,189.24884
440805.387,5018821.04,194.25182
440807.887,5018821.04,194.69601
440810.387,5018821.04,190.86235
440812.887,5018821.04,184.51598
440815.387,5018821.04,178.43161
440817.887,5018821.04,175.38983
440820.387,5018821.04,175.98958
440822.887,5018821.04,178.02446
440775.387,5018818.54,61.05534
440777.887,5018818.54,63.47232
440780.387,5018818.54,69.39148
440782.887,5018818.54,77.38827
440785.387,5018818.54,86.18208
440787.887,5018818.54,96.61486
440790.387,5018818.54,109.9048
440792.887,5018818.54,126.07326
440795.387,5018818.54,144.05574
440797.887,5018818.54,161.8867
440800.387,5018818.54,177.03694
440802.887,5018818.54,188.16733
440805.387,5018818.54,194.94279
440807.887,5018818.54,197.25365
440810.387,5018818.54,194.98322
440812.887,5018818.54,189.14914
440815.387,5018818.54,181.93237
440817.887,5018818.54,176.3504
440820.387,5018818.54,174.33566
440822.887,5018818.54,175.11977
440825.387,5018818.54,176.70413
440775.387,5018816.04,61.20226
440777.887,5018816.04,61.35217
440780.387,5018816.04,65.26943
440782.887,5018816.04,71.22704
440785.387,5018816.04,78.06205
440787.887,5018816.04,86.38764
440790.387,5018816.04,98.04023
440792.887,5018816.04,113.73218
440795.387,5018816.04,132.58611
440797.887,5018816.04,152.47295
440800.387,5018816.04,170.39461
440802.887,5018816.04,184.29147
440805.387,5018816.04,193.72493
440807.887,5018816.04,198.45824
440810.387,5018816.04,198.40024
440812.887,5018816.04,193.81831
440815.387,5018816.04,185.95297
440817.887,5018816.04,177.75014
440820.387,5018816.04,172.22279
440822.887,5018816.04,170.50824
440825.387,5018816.04,171.48836
440777.887,5018813.54,64.71146
440780.387,5018813.54,66.25964
440782.887,5018813.54,69.55574
440785.387,5018813.54,73.41661
440787.887,5018813.54,78.37637
440790.387,5018813.54,86.76717
440792.887,5018813.54,100.31733
440795.387,5018813.54,118.6254
440797.887,5018813.54,139.6823
440800.387,5018813.54,160.17593
440802.887,5018813.54,177.30011
440805.387,5018813.54,189.81444
440807.887,5018813.54,197.43336
440810.387,5018813.54,200.13316
440812.887,5018813.54,197.4348
440815.387,5018813.54,189.97624
440817.887,5018813.54,180.06526
440820.387,5018813.54,171.17357
440822.887,5018813.54,166.19882
440825.387,5018813.54,165.87984
440827.887,5018813.54,167.14354
440777.887,5018811.04,72.70085
440780.387,5018811.04,72.48632
440782.887,5018811.04,73.01216
440785.387,5018811.04,73.39037
440787.887,5018811.04,74.275
440790.387,5018811.04,78.33207
440792.887,5018811.04,88.13331
440795.387,5018811.04,104.16515
440797.887,5018811.04,124.86785
440800.387,5018811.04,146.94394
440802.887,5018811.04,166.92165
440805.387,5018811.04,182.62169
440807.887,5018811.04,193.23938
440810.387,5018811.04,198.85883
440812.887,5018811.04,198.90572
440815.387,5018811.04,193.15981
440817.887,5018811.04,183.06657
440820.387,5018811.04,171.96634
440822.887,5018811.04,163.75858
440825.387,5018811.04,162.63689
440827.887,5018811.04,162.62399
440830.387,5018811.04,162.90717
440780.387,5018808.54,82.21383
440782.887,5018808.54,80.60047
440785.387,5018808.54,77.8875
440787.887,5018808.54,74.69233
440790.387,5018808.54,73.89149
440792.887,5018808.54,78.77659
440795.387,5018808.54,90.93176
440797.887,5018808.54,109.47523
440800.387,5018808.54,131.56343
440802.887,5018808.54,153.41072
440805.387,5018808.54,171.81238
440807.887,5018808.54,185.2735
440810.387,5018808.54,193.73907
440812.887,5018808.54,196.94017
440815.387,5018808.54,194.01797
440817.887,5018808.54,185.51292
440820.387,5018808.54,174.02649
440822.887,5018808.54,163.59103
440825.387,5018808.54,157.69795
440827.887,5018808.54,158.97597
440830.387,5018808.54,158.9949
440780.387,5018806.04,93.05145
440782.887,5018806.04,90.45207
440785.387,5018806.04,85.52813
440787.887,5018806.04,78.95503
440790.387,5018806.04,73.69604
440792.887,5018806.04,73.29323
440795.387,5018806.04,80.32126
440797.887,5018806.04,95.00933
440800.387,5018806.04,115.21381
440802.887,5018806.04,137.34128
440805.387,5018806.04,157.53104
440807.887,5018806.04,173.42363
440810.387,5018806.04,184.67229
440812.887,5018806.04,191.20526
440815.387,5018806.04,191.8824
440817.887,5018806.04,186.3759
440820.387,5018806.04,176.25562
440822.887,5018806.04,165.08649
440825.387,5018806.04,157.03697
440827.887,5018806.04,158.05151
440830.387,5018806.04,155.84908
440832.887,5018806.04,155.50229
440782.887,5018803.54,100.37163
440785.387,5018803.54,94.41556
440787.887,5018803.54,85.79714
440790.387,5018803.54,77.07378
440792.887,5018803.54,71.90543
440795.387,5018803.54,73.43053
440797.887,5018803.54,83.0753
440800.387,5018803.54,99.62956
440802.887,5018803.54,120.0481
440805.387,5018803.54,140.59589
440807.887,5018803.54,158.24225
440810.387,5018803.54,172.28201
440812.887,5018803.54,182.36908
440815.387,5018803.54,187.18124
440817.887,5018803.54,185.52858
440820.387,5018803.54,178.06456
440822.887,5018803.54,167.66869
440825.387,5018803.54,158.43767
440827.887,5018803.54,154.1422
440830.387,5018803.54,153.20016
440832.887,5018803.54,152.6673
440782.887,5018801.04,108.56007
440785.387,5018801.04,103.00029
440787.887,5018801.04,93.83977
440790.387,5018801.04,83.16961
440792.887,5018801.04,74.39944
440795.387,5018801.04,70.94152
440797.887,5018801.04,75.22454
440800.387,5018801.04,86.93297
440802.887,5018801.04,103.80614
440805.387,5018801.04,122.77157
440807.887,5018801.04,141.07907
440810.387,5018801.04,157.54263
440812.887,5018801.04,171.32257
440815.387,5018801.04,180.60326
440817.887,5018801.04,183.33304
440820.387,5018801.04,179.41
440822.887,5018801.04,171.05115
440825.387,5018801.04,161.78253
440827.887,5018801.04,155.50812
440830.387,5018801.04,153.52515
440832.887,5018801.04,151.71782
440835.387,5018801.04,149.01428
440785.387,5018798.54,110.27239
440787.887,5018798.54,101.80204
440790.387,5018798.54,90.75513
440792.887,5018798.54,79.88406
440795.387,5018798.54,72.70864
440797.887,5018798.54,72.22324
440800.387,5018798.54,78.92336
440802.887,5018798.54,91.08782
440805.387,5018798.54,106.55011
440807.887,5018798.54,123.72247
440810.387,5018798.54,141.62904
440812.887,5018798.54,158.92392
440815.387,5018798.54,172.84863
440817.887,5018798.54,180.38879
440820.387,5018798.54,180.50453
440822.887,5018798.54,174.87064
440825.387,5018798.54,166.73442
440827.887,5018798.54,158.86708
440830.387,5018798.54,156.52554
440832.887,5018798.54,151.42882
440835.387,5018798.54,149.10283
440787.887,5018796.04,108.92072
440790.387,5018796.04,98.6293
440792.887,5018796.04,87.12706
440795.387,5018796.04,77.68923
440797.887,5018796.04,73.65537
440800.387,5018796.04,75.99131
440802.887,5018796.04,83.2633
440805.387,5018796.04,94.11347
440807.887,5018796.04,108.30273
440810.387,5018796.04,125.95329
440812.887,5018796.04,145.72601
440815.387,5018796.04,163.88791
440817.887,5018796.04,176.19139
440820.387,5018796.04,180.45345
440822.887,5018796.04,178.20894
440825.387,5018796.04,172.35936
440827.887,5018796.04,164.96521
440830.387,5018796.04,157.89977
440832.887,5018796.04,154.80539
440835.387,5018796.04,148.0321
440837.887,5018796.04,144.21835
440787.887,5018793.54,114.83017
440790.387,5018793.54,105.96738
440792.887,5018793.54,94.86081
440795.387,5018793.54,84.37054
440797.887,5018793.54,77.84387
440800.387,5018793.54,76.798
440802.887,5018793.54,79.9641
440805.387,5018793.54,86.20652
440807.887,5018793.54,96.3632
440810.387,5018793.54,111.9694
440812.887,5018793.54,132.34396
440815.387,5018793.54,153.35785
440817.887,5018793.54,169.42651
440820.387,5018793.54,177.25015
440822.887,5018793.54,178.45836
440825.387,5018793.54,176.10555
440827.887,5018793.54,170.31761
440830.387,5018793.54,163.6545
440832.887,5018793.54,156.52303
440835.387,5018793.54,149.47092
440837.887,5018793.54,143.99037
440840.387,5018793.54,141.03194
440790.387,5018791.04,111.85384
440792.887,5018791.04,101.73804
440795.387,5018791.04,91.00587
440797.887,5018791.04,82.80891
440800.387,5018791.04,79.19154
440802.887,5018791.04,79.30966
440805.387,5018791.04,81.96049
440807.887,5018791.04,88.3181
440810.387,5018791.04,100.85792
440812.887,5018791.04,119.95523
440815.387,5018791.04,141.65344
440817.887,5018791.04,159.53641
440820.387,5018791.04,168.97844
440822.887,5018791.04,171.51936
440825.387,5018791.04,173.15909
440827.887,5018791.04,173.02744
440830.387,5018791.04,167.87227
440832.887,5018791.04,162.69041
440835.387,5018791.04,155.04134
440837.887,5018791.04,146.39966
440840.387,5018791.04,140.08803
440790.387,5018788.54,115.46364
440792.887,5018788.54,106.65466
440795.387,5018788.54,96.16269
440797.887,5018788.54,86.87431
440800.387,5018788.54,81.19056
440802.887,5018788.54,79.09858
440805.387,5018788.54,79.57218
440807.887,5018788.54,83.36624
440810.387,5018788.54,93.09058
440812.887,5018788.54,109.77183
440815.387,5018788.54,130.19853
440817.887,5018788.54,147.87361
440820.387,5018788.54,156.91685
440822.887,5018788.54,158.77907
440825.387,5018788.54,163.22565
440827.887,5018788.54,167.7592
440830.387,5018788.54,170.80878
440832.887,5018788.54,168.931
440835.387,5018788.54,162.58168
440837.887,5018788.54,151.7079
440840.387,5018788.54,142.15874
440842.887,5018788.54,136.32254
440792.887,5018786.04,108.74467
440795.387,5018786.04,98.86149
440797.887,5018786.04,88.92828
440800.387,5018786.04,81.62608
440802.887,5018786.04,77.87109
440805.387,5018786.04,77.22433
440807.887,5018786.04,80.00582
440810.387,5018786.04,88.10106
440812.887,5018786.04,102.46205
440815.387,5018786.04,120.64545
440817.887,5018786.04,136.7205
440820.387,5018786.04,144.47552
440822.887,5018786.04,144.76503
440825.387,5018786.04,150.33276
440827.887,5018786.04,159.36475
440830.387,5018786.04,168.65648
440832.887,5018786.04,175.68373
440835.387,5018786.04,173.18973
440837.887,5018786.04,159.82883
440840.387,5018786.04,147.00366
440842.887,5018786.04,138.05984
440792.887,5018783.54,107.69257
440795.387,5018783.54,98.55663
440797.887,5018783.54,88.57523
440800.387,5018783.54,80.2741
440802.887,5018783.54,75.41702
440805.387,5018783.54,74.24249
440807.887,5018783.54,77.03267
440810.387,5018783.54,84.68277
440812.887,5018783.54,97.57362
440815.387,5018783.54,113.57674
440817.887,5018783.54,127.75715
440820.387,5018783.54,134.23573
440822.887,5018783.54,132.72185
440825.387,5018783.54,137.00566
440827.887,5018783.54,147.4137
440830.387,5018783.54,162.82358
440832.887,5018783.54,176.79594
440835.387,5018783.54,180.15065
440837.887,5018783.54,168.40945
440840.387,5018783.54,154.20604
440842.887,5018783.54,142.51057
440845.387,5018783.54,135.05997
440795.387,5018781.04,95.80145
440797.887,5018781.04,86.28747
440800.387,5018781.04,77.78893
440802.887,5018781.04,72.5077
440805.387,5018781.04,71.15186
440807.887,5018781.04,74.18697
440810.387,5018781.04,81.96766
440812.887,5018781.04,94.03561
440815.387,5018781.04,108.40815
440817.887,5018781.04,121.15988
440820.387,5018781.04,127.43308
440822.887,5018781.04,126.08818
440825.387,5018781.04,126.23705
440827.887,5018781.04,136.70248
440830.387,5018781.04,153.57776
440832.887,5018781.04,172.70631
440835.387,5018781.04,181.89452
440837.887,5018781.04,176.3969
440840.387,5018781.04,162.3343
440842.887,5018781.04,148.7765
440845.387,5018781.04,139.11264
440797.887,5018778.54,82.88773
440800.387,5018778.54,75.03536
440802.887,5018778.54,70.00702
440805.387,5018778.54,68.79406
440807.887,5018778.54,71.94576
440810.387,5018778.54,79.65296
440812.887,5018778.54,90.95782
440815.387,5018778.54,103.97765
440817.887,5018778.54,115.6618
440820.387,5018778.54,122.48746
440822.887,5018778.54,122.98718
440825.387,5018778.54,121.78387
440827.887,5018778.54,127.73763
440830.387,5018778.54,143.21321
440832.887,5018778.54,163.33005
440835.387,5018778.54,178.64539
440837.887,5018778.54,180.35735
440840.387,5018778.54,170.04654
440842.887,5018778.54,155.88524
440845.387,5018778.54,144.58202
440847.887,5018778.54,138.33017
440797.887,5018776.04,79.32754
440800.387,5018776.04,72.50543
440802.887,5018776.04,68.15053
