X,Y,yield
439289.949,5019065.394,147.70181
439292.449,5019065.394,150.65767
439294.949,5019065.394,153.60866
439297.449,5019065.394,156.68292
439299.949,5019065.394,159.45753
439302.449,5019065.394,162.60188
439304.949,5019065.394,166.23195
439307.449,5019065.394,170.11278
439309.949,5019065.394,173.89911
439312.449,5019065.394,177.06609
439314.949,5019065.394,179.28374
439317.449,5019065.394,183.00066
439319.949,5019065.394,186.10822
439322.449,5019065.394,189.22353
439324.949,5019065.394,192.05786
439327.449,5019065.394,194.42046
439329.949,5019065.394,196.48047
439332.449,5019065.394,197.38728
439334.949,5019065.394,196.84572
439337.449,5019065.394,195.00491
439339.949,5019065.394,191.1768
439342.449,5019065.394,186.53255
439344.949,5019065.394,180.95798
439347.449,5019065.394,175.57675
439349.949,5019065.394,170.7135
439352.449,5019065.394,166.82314
439354.949,5019065.394,163.16014
439357.449,5019065.394,159.77696
439359.949,5019065.394,157.67107
439362.449,5019065.394,157.68864
439364.949,5019065.394,160.46541
439367.449,5019065.394,165.517
439369.949,5019065.394,171.15785
439372.449,5019065.394,175.95061
439374.949,5019065.394,178.74892
439377.449,5019065.394,179.33566
439379.949,5019065.394,178.64676
439382.449,5019065.394,177.41855
439384.949,5019065.394,176.24738
439387.449,5019065.394,175.30568
439389.949,5019065.394,174.92003
439392.449,5019065.394,174.93327
439394.949,5019065.394,175.1824
439397.449,5019065.394,175.37108
439399.949,5019065.394,175.03691
439402.449,5019065.394,174.16512
439404.949,5019065.394,172.37032
439407.449,5019065.394,170.19484
439409.949,5019065.394,167.60109
439412.449,5019065.394,164.59895
439414.949,5019065.394,161.00569
439417.449,5019065.394,157.06767
439419.949,5019065.394,153.40536
439422.449,5019065.394,150.76349
439424.949,5019065.394,149.60123
439427.449,5019065.394,150.08762
439429.949,5019065.394,151.79761
439432.449,5019065.394,153.57205
439434.949,5019065.394,154.35416
439437.449,5019065.394,153.64217
439439.949,5019065.394,151.7543
439442.449,5019065.394,149.34949
439444.949,5019065.394,147.08946
439447.449,5019065.394,145.36938
439279.949,5019062.894,139.30794
439282.449,5019062.894,142.99567
439284.949,5019062.894,145.27
439287.449,5019062.894,147.84927
439289.949,5019062.894,150.51627
439292.449,5019062.894,153.12144
439294.949,5019062.894,156.01038
439297.449,5019062.894,159.18968
439299.949,5019062.894,162.76791
439302.449,5019062.894,166.86574
439304.949,5019062.894,171.57677
439307.449,5019062.894,175.9996
439309.949,5019062.894,180.34407
439312.449,5019062.894,183.30437
439314.949,5019062.894,185.34822
439317.449,5019062.894,186.22099
439319.949,5019062.894,188.65219
439322.449,5019062.894,189.05568
439324.949,5019062.894,189.75121
439327.449,5019062.894,190.44365
439329.949,5019062.894,191.37608
439332.449,5019062.894,191.67363
439334.949,5019062.894,191.50578
439337.449,5019062.894,191.11595
439339.949,5019062.894,188.68648
439342.449,5019062.894,185.84474
439344.949,5019062.894,182.40582
439347.449,5019062.894,178.64803
439349.949,5019062.894,173.95961
439352.449,5019062.894,168.81258
439354.949,5019062.894,162.44186
439357.449,5019062.894,155.90942
439359.949,5019062.894,150.50833
439362.449,5019062.894,148.16745
439364.949,5019062.894,149.66393
439367.449,5019062.894,154.82248
439369.949,5019062.894,161.88968
439372.449,5019062.894,169.64059
439374.949,5019062.894,177.19135
439377.449,5019062.894,178.95558
439379.949,5019062.894,178.93257
439382.449,5019062.894,179.23723
439384.949,5019062.894,176.58701
439387.449,5019062.894,174.25063
439389.949,5019062.894,172.15697
439392.449,5019062.894,170.48399
439394.949,5019062.894,170.3931
439397.449,5019062.894,171.1969
439399.949,5019062.894,172.6165
439402.449,5019062.894,173.8278
439404.949,5019062.894,175.02516
439407.449,5019062.894,175.98369
439409.949,5019062.894,176.34465
439412.449,5019062.894,175.3862
439414.949,5019062.894,172.63776
439417.449,5019062.894,167.92776
439419.949,5019062.894,162.58501
439422.449,5019062.894,158.26494
439424.949,5019062.894,155.21509
439427.449,5019062.894,154.33272
439429.949,5019062.894,155.10788
439432.449,5019062.894,156.30267
439434.949,5019062.894,157.41907
439437.449,5019062.894,157.03574
439439.949,5019062.894,155.92084
439442.449,5019062.894,154.67264
439444.949,5019062.894,153.58208
439447.449,5019062.894,152.8338
439449.949,5019062.894,152.38634
439452.449,5019062.894,152.2309
439454.949,5019062.894,152.24542
439457.449,5019062.894,152.19086
439459.949,5019062.894,151.87271
439462.449,5019062.894,151.41406
439464.949,5019062.894,151.18997
439467.449,5019062.894,150.97501
439269.949,5019060.394,143.13062
439272.449,5019060.394,143.41335
439274.949,5019060.394,143.15758
439277.449,5019060.394,144.15927
439279.949,5019060.394,145.0627
439282.449,5019060.394,146.7403
439284.949,5019060.394,148.69287
439287.449,5019060.394,150.61276
439289.949,5019060.394,152.54582
439292.449,5019060.394,154.56456
439294.949,5019060.394,157.20181
439297.449,5019060.394,160.50095
439299.949,5019060.394,164.5182
439302.449,5019060.394,169.45496
439304.949,5019060.394,174.92171
439307.449,5019060.394,180.11113
439309.949,5019060.394,184.25121
439312.449,5019060.394,186.75444
439314.949,5019060.394,188.30591
439317.449,5019060.394,187.39481
439319.949,5019060.394,186.45209
439322.449,5019060.394,185.23691
439324.949,5019060.394,184.67728
439327.449,5019060.394,184.18738
439329.949,5019060.394,184.21535
439332.449,5019060.394,185.01221
439334.949,5019060.394,185.18008
439337.449,5019060.394,184.39343
439339.949,5019060.394,183.07764
439342.449,5019060.394,182.09866
439344.949,5019060.394,180.66304
439347.449,5019060.394,177.67278
439349.949,5019060.394,173.56242
439352.449,5019060.394,168.33464
439354.949,5019060.394,161.54288
439357.449,5019060.394,154.40213
439359.949,5019060.394,148.45627
439362.449,5019060.394,145.2433
439364.949,5019060.394,165.10005
439367.449,5019060.394,168.2739
439369.949,5019060.394,171.65675
439372.449,5019060.394,174.99695
439374.949,5019060.394,177.57831
439377.449,5019060.394,179.15561
439379.949,5019060.394,179.85858
439382.449,5019060.394,179.54303
439384.949,5019060.394,178.52251
439387.449,5019060.394,176.94641
439389.949,5019060.394,167.42168
439392.449,5019060.394,164.72763
439394.949,5019060.394,163.99278
439397.449,5019060.394,164.63658
439399.949,5019060.394,166.75136
439402.449,5019060.394,169.70457
439404.949,5019060.394,172.68143
439407.449,5019060.394,176.2515
439409.949,5019060.394,179.29039
439412.449,5019060.394,180.90201
439414.949,5019060.394,178.77269
439417.449,5019060.394,171.50909
439419.949,5019060.394,168.21182
439422.449,5019060.394,164.06204
439424.949,5019060.394,160.68376
439427.449,5019060.394,158.03584
439429.949,5019060.394,157.35324
439432.449,5019060.394,157.21635
439434.949,5019060.394,156.53485
439437.449,5019060.394,156.72639
439439.949,5019060.394,156.40416
439442.449,5019060.394,156.46753
439444.949,5019060.394,156.61459
439447.449,5019060.394,157.17461
439449.949,5019060.394,157.59729
439452.449,5019060.394,157.99138
439454.949,5019060.394,158.19417
439457.449,5019060.394,158.80435
439459.949,5019060.394,159.01213
439462.449,5019060.394,158.43301
439464.949,5019060.394,157.32199
439467.449,5019060.394,156.45142
439469.949,5019060.394,155.66725
439472.449,5019060.394,154.97281
439474.949,5019060.394,154.4072
439477.449,5019060.394,153.58925
439479.949,5019060.394,152.50694
439482.449,5019060.394,151.26419
439484.949,5019060.394,150.56552
439487.449,5019060.394,149.38611
439489.949,5019060.394,148.03572
439259.949,5019057.894,142.41637
439262.449,5019057.894,142.59938
439264.949,5019057.894,144.39392
439267.449,5019057.894,145.07932
439269.949,5019057.894,145.40874
439272.449,5019057.894,146.37834
439274.949,5019057.894,147.55524
439277.449,5019057.894,148.17355
439279.949,5019057.894,149.11198
439282.449,5019057.894,150.27097
439284.949,5019057.894,151.54256
439287.449,5019057.894,152.64514
439289.949,5019057.894,153.43373
439292.449,5019057.894,154.67261
439294.949,5019057.894,157.21884
439297.449,5019057.894,160.84674
439299.949,5019057.894,166.37524
439302.449,5019057.894,172.49052
439304.949,5019057.894,178.36877
439307.449,5019057.894,183.74425
439309.949,5019057.894,186.6331
439312.449,5019057.894,189.48944
439314.949,5019057.894,188.57936
439317.449,5019057.894,186.45944
439319.949,5019057.894,184.211
439322.449,5019057.894,182.04872
439324.949,5019057.894,180.33032
439327.449,5019057.894,179.66422
439329.949,5019057.894,178.92447
439332.449,5019057.894,178.60019
439334.949,5019057.894,179.22662
439337.449,5019057.894,178.85489
439339.949,5019057.894,178.11101
439342.449,5019057.894,176.84006
439344.949,5019057.894,175.97189
439347.449,5019057.894,174.84572
439349.949,5019057.894,171.66878
439352.449,5019057.894,167.06355
439354.949,5019057.894,161.34004
439357.449,5019057.894,156.63297
439359.949,5019057.894,166.4077
439362.449,5019057.894,165.91789
439364.949,5019057.894,167.01382
439367.449,5019057.894,170.06592
439369.949,5019057.894,173.15547
439372.449,5019057.894,175.52032
439374.949,5019057.894,177.85378
439377.449,5019057.894,179.41246
439379.949,5019057.894,179.87828
439382.449,5019057.894,179.63045
439384.949,5019057.894,178.30724
439387.449,5019057.894,177.12387
439389.949,5019057.894,175.74179
439392.449,5019057.894,174.48634
439394.949,5019057.894,159.98593
439397.449,5019057.894,173.02254
439399.949,5019057.894,162.45436
439402.449,5019057.894,165.87479
439404.949,5019057.894,169.76364
439407.449,5019057.894,174.82596
439409.949,5019057.894,176.87535
439412.449,5019057.894,178.28709
439414.949,5019057.894,177.71854
439417.449,5019057.894,175.74841
439419.949,5019057.894,172.59406
439422.449,5019057.894,168.22368
439424.949,5019057.894,164.17171
439427.449,5019057.894,161.16251
439429.949,5019057.894,159.54086
439432.449,5019057.894,158.27036
439434.949,5019057.894,157.39485
439437.449,5019057.894,157.08844
439439.949,5019057.894,157.45367
439442.449,5019057.894,158.02197
439444.949,5019057.894,158.8885
439447.449,5019057.894,159.68153
439449.949,5019057.894,160.18489
439452.449,5019057.894,160.25015
439454.949,5019057.894,160.85539
439457.449,5019057.894,161.40048
439459.949,5019057.894,160.36424
439462.449,5019057.894,161.15654
439464.949,5019057.894,160.29346
439467.449,5019057.894,159.49736
439469.949,5019057.894,158.87399
439472.449,5019057.894,158.10745
439474.949,5019057.894,157.45274
439477.449,5019057.894,156.93053
439479.949,5019057.894,156.35387
439482.449,5019057.894,155.66188
439484.949,5019057.894,154.92023
439487.449,5019057.894,154.06944
439489.949,5019057.894,153.1734
439492.449,5019057.894,151.99188
439494.949,5019057.894,150.41229
439497.449,5019057.894,148.26906
439499.949,5019057.894,145.65039
439502.449,5019057.894,142.76791
439504.949,5019057.894,139.67775
439507.449,5019057.894,136.67001
439509.949,5019057.894,134.09943
439249.949,5019055.394,137.23918
439252.449,5019055.394,138.89195
439254.949,5019055.394,140.44847
439257.449,5019055.394,142.60391
439259.949,5019055.394,144.00967
439262.449,5019055.394,145.70399
439264.949,5019055.394,146.63689
439267.449,5019055.394,146.98303
439269.949,5019055.394,148.01758
439272.449,5019055.394,149.19919
439274.949,5019055.394,150.64308
439277.449,5019055.394,151.33733
439279.949,5019055.394,152.19937
439282.449,5019055.394,153.40233
439284.949,5019055.394,153.92027
439287.449,5019055.394,153.7652
439289.949,5019055.394,153.61502
439292.449,5019055.394,155.20555
439294.949,5019055.394,158.56995
439297.449,5019055.394,163.35579
439299.949,5019055.394,169.26791
439302.449,5019055.394,176.22835
439304.949,5019055.394,182.38565
439307.449,5019055.394,186.5405
439309.949,5019055.394,189.44186
439312.449,5019055.394,189.99075
439314.949,5019055.394,188.50797
439317.449,5019055.394,185.82565
439319.949,5019055.394,182.69397
439322.449,5019055.394,180.2281
439324.949,5019055.394,177.94536
439327.449,5019055.394,176.6384
439329.949,5019055.394,176.39621
439332.449,5019055.394,175.75951
439334.949,5019055.394,175.98868
439337.449,5019055.394,176.71735
439339.949,5019055.394,177.15393
439342.449,5019055.394,176.07906
439344.949,5019055.394,174.84291
439347.449,5019055.394,173.35455
439349.949,5019055.394,170.54724
439352.449,5019055.394,168.62706
439354.949,5019055.394,165.72656
439357.449,5019055.394,162.27985
439359.949,5019055.394,158.89919
439362.449,5019055.394,169.50977
439364.949,5019055.394,169.50522
439367.449,5019055.394,171.18773
439369.949,5019055.394,174.29082
439372.449,5019055.394,176.49532
439374.949,5019055.394,178.25725
439377.449,5019055.394,178.40761
439379.949,5019055.394,178.5016
439382.449,5019055.394,177.90953
439384.949,5019055.394,177.63162
439387.449,5019055.394,176.96814
439389.949,5019055.394,176.13197
439392.449,5019055.394,175.27667
439394.949,5019055.394,174.93172
439397.449,5019055.394,174.67383
439399.949,5019055.394,174.0354
439402.449,5019055.394,174.18083
439404.949,5019055.394,175.48242
439407.449,5019055.394,176.83803
439409.949,5019055.394,177.5278
439412.449,5019055.394,178.31868
439414.949,5019055.394,178.80899
439417.449,5019055.394,178.08549
439419.949,5019055.394,175.00893
439422.449,5019055.394,171.24188
439424.949,5019055.394,167.4492
439427.449,5019055.394,163.66469
439429.949,5019055.394,161.04692
439432.449,5019055.394,159.56171
439434.949,5019055.394,158.62741
439437.449,5019055.394,157.91002
439439.949,5019055.394,158.33705
439442.449,5019055.394,159.38617
439444.949,5019055.394,160.44922
439447.449,5019055.394,161.53415
439449.949,5019055.394,162.41954
439452.449,5019055.394,162.82602
439454.949,5019055.394,162.89105
439457.449,5019055.394,162.31415
439459.949,5019055.394,162.63483
439462.449,5019055.394,162.0519
439464.949,5019055.394,161.41496
439467.449,5019055.394,160.76236
439469.949,5019055.394,160.21758
439472.449,5019055.394,159.40169
439474.949,5019055.394,158.85692
439477.449,5019055.394,158.80638
439479.949,5019055.394,158.59184
439482.449,5019055.394,158.12599
439484.949,5019055.394,157.63557
439487.449,5019055.394,157.49529
439489.949,5019055.394,156.95522
439492.449,5019055.394,156.35573
439494.949,5019055.394,154.97688
439497.449,5019055.394,153.27805
439499.949,5019055.394,151.32414
439502.449,5019055.394,149.59439
439504.949,5019055.394,148.02548
439507.449,5019055.394,146.51526
439509.949,5019055.394,145.00705
439512.449,5019055.394,143.6241
439514.949,5019055.394,142.73918
439517.449,5019055.394,142.3535
439519.949,5019055.394,142.41173
439522.449,5019055.394,142.69441
439524.949,5019055.394,142.83636
439527.449,5019055.394,142.79897
439242.449,5019052.894,135.82123
439244.949,5019052.894,135.75266
439247.449,5019052.894,136.23795
439249.949,5019052.894,137.70659
439252.449,5019052.894,139.36819
439254.949,5019052.894,141.59242
439257.449,5019052.894,143.42578
439259.949,5019052.894,144.9565
439262.449,5019052.894,146.5545
439264.949,5019052.894,147.28384
439267.449,5019052.894,148.18996
439269.949,5019052.894,150.11829
439272.449,5019052.894,151.47037
439274.949,5019052.894,152.62108
439277.449,5019052.894,154.02623
439279.949,5019052.894,155.48021
439282.449,5019052.894,155.75967
439284.949,5019052.894,155.07149
439287.449,5019052.894,154.62032
439289.949,5019052.894,155.37999
439292.449,5019052.894,158.10095
439294.949,5019052.894,162.35899
439297.449,5019052.894,167.89432
439299.949,5019052.894,174.22566
439302.449,5019052.894,179.93239
439304.949,5019052.894,184.61301
439307.449,5019052.894,187.80435
439309.949,5019052.894,190.16139
439312.449,5019052.894,190.49101
439314.949,5019052.894,188.92567
439317.449,5019052.894,186.73631
439319.949,5019052.894,183.02461
439322.449,5019052.894,179.37364
439324.949,5019052.894,176.7757
439327.449,5019052.894,174.33731
439329.949,5019052.894,173.55042
439332.449,5019052.894,173.34235
439334.949,5019052.894,174.95262
439337.449,5019052.894,177.22597
439339.949,5019052.894,177.0067
439342.449,5019052.894,175.52077
439344.949,5019052.894,174.20364
439347.449,5019052.894,171.66255
439349.949,5019052.894,170.28171
439352.449,5019052.894,168.77919
439354.949,5019052.894,166.67313
439357.449,5019052.894,165.15009
439359.949,5019052.894,163.78453
439362.449,5019052.894,163.16757
439364.949,5019052.894,172.84514
439367.449,5019052.894,174.45914
439369.949,5019052.894,176.47739
439372.449,5019052.894,178.02083
439374.949,5019052.894,179.04337
439377.449,5019052.894,179.1254
439379.949,5019052.894,179.01622
439382.449,5019052.894,178.31927
439384.949,5019052.894,176.8774
439387.449,5019052.894,174.97939
439389.949,5019052.894,173.18565
439392.449,5019052.894,173.49802
439394.949,5019052.894,174.4738
439397.449,5019052.894,173.96858
439399.949,5019052.894,173.50299
439402.449,5019052.894,174.36388
439404.949,5019052.894,175.44441
439407.449,5019052.894,176.43599
439409.949,5019052.894,178.19171
439412.449,5019052.894,179.49788
439414.949,5019052.894,179.5527
439417.449,5019052.894,178.53604
439419.949,5019052.894,176.26535
439422.449,5019052.894,173.511
439424.949,5019052.894,170.49005
439427.449,5019052.894,167.32881
439429.949,5019052.894,165.10069
439432.449,5019052.894,163.73993
439434.949,5019052.894,162.83997
439437.449,5019052.894,162.04204
439439.949,5019052.894,161.1501
439442.449,5019052.894,161.86726
439444.949,5019052.894,162.4995
439447.449,5019052.894,163.58374
439449.949,5019052.894,164.26332
439452.449,5019052.894,164.61745
439454.949,5019052.894,164.53212
439457.449,5019052.894,164.24025
439459.949,5019052.894,163.96191
439462.449,5019052.894,163.44661
439464.949,5019052.894,162.57245
439467.449,5019052.894,162.17455
439469.949,5019052.894,160.02493
439472.449,5019052.894,161.74113
439474.949,5019052.894,161.27492
439477.449,5019052.894,160.57179
439479.949,5019052.894,160.18648
439482.449,5019052.894,159.94051
439484.949,5019052.894,159.77232
439487.449,5019052.894,159.56062
439489.949,5019052.894,159.18185
439492.449,5019052.894,158.31114
439494.949,5019052.894,156.78761
439497.449,5019052.894,155.42738
439499.949,5019052.894,153.91412
439502.449,5019052.894,153.00945
439504.949,5019052.894,152.60507
439507.449,5019052.894,152.37251
439509.949,5019052.894,151.94102
439512.449,5019052.894,151.27774
439514.949,5019052.894,150.74463
439517.449,5019052.894,150.52968
439519.949,5019052.894,150.49142
439522.449,5019052.894,150.45059
439524.949,5019052.894,149.9966
439527.449,5019052.894,149.12018
439529.949,5019052.894,148.07431
439532.449,5019052.894,148.38922
439534.949,5019052.894,149.29387
439537.449,5019052.894,148.92439
439539.949,5019052.894,148.54074
439542.449,5019052.894,149.618
439544.949,5019052.894,149.32188
439237.449,5019050.394,139.09447
439239.949,5019050.394,136.91077
439242.449,5019050.394,135.72763
439244.949,5019050.394,135.31216
439247.449,5019050.394,136.51534
439249.949,5019050.394,137.24266
439252.449,5019050.394,139.24091
439254.949,5019050.394,141.18932
439257.449,5019050.394,143.23634
439259.949,5019050.394,144.94049
439262.449,5019050.394,146.3674
439264.949,5019050.394,148.00679
439267.449,5019050.394,149.25691
439269.949,5019050.394,150.63425
439272.449,5019050.394,152.23831
439274.949,5019050.394,153.71172
439277.449,5019050.394,155.05573
439279.949,5019050.394,155.67525
439282.449,5019050.394,155.68202
439284.949,5019050.394,155.49919
439287.449,5019050.394,161.04877
439289.949,5019050.394,162.87627
439292.449,5019050.394,164.49617
439294.949,5019050.394,167.18819
439297.449,5019050.394,172.70511
439299.949,5019050.394,178.02669
439302.449,5019050.394,181.63673
439304.949,5019050.394,185.55812
439307.449,5019050.394,188.59392
439309.949,5019050.394,191.58815
439312.449,5019050.394,193.45093
439314.949,5019050.394,191.66759
439317.449,5019050.394,187.61258
439319.949,5019050.394,183.77556
439322.449,5019050.394,178.39661
439324.949,5019050.394,173.80092
439327.449,5019050.394,171.23547
439329.949,5019050.394,171.22052
439332.449,5019050.394,175.68372
439334.949,5019050.394,176.78026
439337.449,5019050.394,176.71506
439339.949,5019050.394,176.67694
439342.449,5019050.394,176.13095
439344.949,5019050.394,174.35379
439347.449,5019050.394,171.82794
439349.949,5019050.394,170.2021
439352.449,5019050.394,168.50316
439354.949,5019050.394,167.51634
439357.449,5019050.394,167.37349
439359.949,5019050.394,167.65326
439362.449,5019050.394,169.60847
439364.949,5019050.394,170.79636
439367.449,5019050.394,172.67859
439369.949,5019050.394,174.37852
439372.449,5019050.394,175.76483
439374.949,5019050.394,176.82849
439377.449,5019050.394,177.46819
439379.949,5019050.394,180.66124
439382.449,5019050.394,179.74791
439384.949,5019050.394,177.48463
439387.449,5019050.394,175.1998
439389.949,5019050.394,172.44028
439392.449,5019050.394,171.28067
439394.949,5019050.394,170.31709
439397.449,5019050.394,170.34908
439399.949,5019050.394,170.89832
439402.449,5019050.394,172.23532
439404.949,5019050.394,174.48552
439407.449,5019050.394,175.56877
439409.949,5019050.394,177.08101
439412.449,5019050.394,178.08176
439414.949,5019050.394,178.9509
439417.449,5019050.394,178.76276
439419.949,5019050.394,177.52362
439422.449,5019050.394,175.01639
439424.949,5019050.394,172.42226
439427.449,5019050.394,169.255
439429.949,5019050.394,161.32553
439432.449,5019050.394,161.23557
439434.949,5019050.394,164.57831
439437.449,5019050.394,165.42252
439439.949,5019050.394,165.3315
439442.449,5019050.394,165.94997
439444.949,5019050.394,166.32837
439447.449,5019050.394,166.45044
439449.949,5019050.394,166.5677
439452.449,5019050.394,166.53401
439454.949,5019050.394,166.07793
439457.449,5019050.394,165.81279
439459.949,5019050.394,165.21652
439462.449,5019050.394,164.62653
439464.949,5019050.394,164.05937
439467.449,5019050.394,164.06894
439469.949,5019050.394,163.55353
439472.449,5019050.394,162.89546
439474.949,5019050.394,162.50169
439477.449,5019050.394,161.97832
439479.949,5019050.394,161.34309
439482.449,5019050.394,160.8867
439484.949,5019050.394,160.7865
439487.449,5019050.394,160.5876
439489.949,5019050.394,160.12592
439492.449,5019050.394,159.36938
439494.949,5019050.394,158.20387
439497.449,5019050.394,157.11827
439499.949,5019050.394,155.09615
439502.449,5019050.394,154.53696
439504.949,5019050.394,154.44781
439507.449,5019050.394,154.7083
439509.949,5019050.394,154.84695
439512.449,5019050.394,154.83043
439514.949,5019050.394,154.90895
439517.449,5019050.394,155.2719
439519.949,5019050.394,155.95908
439522.449,5019050.394,156.78375
439524.949,5019050.394,157.30173
439527.449,5019050.394,157.42383
439529.949,5019050.394,157.09386
439532.449,5019050.394,156.66283
439534.949,5019050.394,156.44287
439537.449,5019050.394,156.07292
439539.949,5019050.394,155.36856
439542.449,5019050.394,154.9077
439544.949,5019050.394,155.01308
439547.449,5019050.394,156.56068
439549.949,5019050.394,158.09071
439552.449,5019050.394,159.86859
439554.949,5019050.394,160.89244
439557.449,5019050.394,160.30931
439559.949,5019050.394,157.69611
439562.449,5019050.394,153.5405
439232.449,5019047.894,144.74181
439234.949,5019047.894,142.53909
439237.449,5019047.894,139.58365
439239.949,5019047.894,136.96498
439242.449,5019047.894,135.95424
439244.949,5019047.894,134.87935
439247.449,5019047.894,135.55649
439249.949,5019047.894,137.13072
439252.449,5019047.894,139.08632
439254.949,5019047.894,140.8139
439257.449,5019047.894,142.49509
439259.949,5019047.894,143.86504
439262.449,5019047.894,145.15593
439264.949,5019047.894,146.61617
439267.449,5019047.894,147.70134
439269.949,5019047.894,148.32745
439272.449,5019047.894,149.99948
439274.949,5019047.894,151.69684
439277.449,5019047.894,152.73846
439279.949,5019047.894,153.41179
439282.449,5019047.894,157.76033
439284.949,5019047.894,159.66333
439287.449,5019047.894,161.71669
439289.949,5019047.894,163.80876
439292.449,5019047.894,166.06758
439294.949,5019047.894,170.79637
439297.449,5019047.894,174.85124
439299.949,5019047.894,178.81523
439302.449,5019047.894,182.88675
439304.949,5019047.894,187.09723
439307.449,5019047.894,192.15746
439309.949,5019047.894,196.10704
439312.449,5019047.894,197.61717
439314.949,5019047.894,195.60414
439317.449,5019047.894,190.44141
439319.949,5019047.894,183.34924
439322.449,5019047.894,176.00868
439324.949,5019047.894,171.0777
439327.449,5019047.894,168.76436
439329.949,5019047.894,172.52679
439332.449,5019047.894,173.5034
439334.949,5019047.894,173.98967
439337.449,5019047.894,174.79807
439339.949,5019047.894,175.42249
439342.449,5019047.894,175.4519
439344.949,5019047.894,173.96454
439347.449,5019047.894,171.3056
439349.949,5019047.894,169.17513
439352.449,5019047.894,167.69341
439354.949,5019047.894,167.026
439357.449,5019047.894,168.02603
439359.949,5019047.894,170.16533
439362.449,5019047.894,173.04005
439364.949,5019047.894,176.01567
439367.449,5019047.894,177.74913
439369.949,5019047.894,178.50964
439372.449,5019047.894,178.79713
439374.949,5019047.894,180.9079
439377.449,5019047.894,182.07933
439379.949,5019047.894,182.83624
439382.449,5019047.894,181.1562
439384.949,5019047.894,178.88734
439387.449,5019047.894,176.05902
439389.949,5019047.894,173.55092
439392.449,5019047.894,171.33591
439394.949,5019047.894,169.8264
439397.449,5019047.894,169.66058
439399.949,5019047.894,169.23743
439402.449,5019047.894,169.85815
439404.949,5019047.894,171.59564
439407.449,5019047.894,173.21072
439409.949,5019047.894,175.31708
439412.449,5019047.894,177.95139
439414.949,5019047.894,179.06322
439417.449,5019047.894,179.43367
439419.949,5019047.894,179.09328
439422.449,5019047.894,177.58643
439424.949,5019047.894,175.89159
439427.449,5019047.894,173.50877
