X,Y,yield
440635.082,5019014.84,101.98289
440637.582,5019014.84,107.05983
440640.082,5019014.84,108.01788
440642.582,5019014.84,104.78557
440645.082,5019014.84,100.00208
440647.582,5019014.84,96.01633
440650.082,5019014.84,92.84031
440652.582,5019014.84,89.43756
440655.082,5019014.84,84.08566
440657.582,5019014.84,77.19787
440660.082,5019014.84,70.62301
440662.582,5019014.84,65.37685
440665.082,5019014.84,62.78873
440667.582,5019014.84,63.98728
440670.082,5019014.84,67.71751
440672.582,5019014.84,71.92239
440675.082,5019014.84,75.12795
440677.582,5019014.84,75.88398
440680.082,5019014.84,73.8229
440682.582,5019014.84,70.13716
440685.082,5019014.84,66.04534
440687.582,5019014.84,62.10369
440690.082,5019014.84,58.60955
440692.582,5019014.84,55.42676
440695.082,5019014.84,58.12824
440697.582,5019014.84,56.51646
440700.082,5019014.84,57.5419
440702.582,5019014.84,60.17635
440612.582,5019012.34,108.82709
440615.082,5019012.34,109.6578
440617.582,5019012.34,109.11185
440620.082,5019012.34,102.68685
440622.582,5019012.34,99.64169
440625.082,5019012.34,93.6404
440627.582,5019012.34,85.82835
440630.082,5019012.34,82.6156
440632.582,5019012.34,85.13738
440635.082,5019012.34,92.49667
440637.582,5019012.34,99.32214
440640.082,5019012.34,102.23525
440642.582,5019012.34,99.76324
440645.082,5019012.34,94.59637
440647.582,5019012.34,89.95464
440650.082,5019012.34,86.37106
440652.582,5019012.34,83.11034
440655.082,5019012.34,78.21033
440657.582,5019012.34,68.06515
440660.082,5019012.34,64.62517
440662.582,5019012.34,59.38773
440665.082,5019012.34,57.47961
440667.582,5019012.34,59.6529
440670.082,5019012.34,64.61372
440672.582,5019012.34,70.08243
440675.082,5019012.34,74.65576
440677.582,5019012.34,77.32052
440680.082,5019012.34,76.7898
440682.582,5019012.34,73.7248
440685.082,5019012.34,69.92455
440687.582,5019012.34,65.32091
440690.082,5019012.34,60.70879
440692.582,5019012.34,56.4731
440695.082,5019012.34,57.84654
440697.582,5019012.34,56.75086
440700.082,5019012.34,56.72395
440702.582,5019012.34,56.45947
440610.082,5019009.84,104.91717
440612.582,5019009.84,106.67289
440615.082,5019009.84,107.90405
440617.582,5019009.84,108.15836
440620.082,5019009.84,105.01202
440622.582,5019009.84,105.52007
440625.082,5019009.84,99.36591
440627.582,5019009.84,89.97803
440630.082,5019009.84,84.92736
440632.582,5019009.84,84.18562
440635.082,5019009.84,88.16785
440637.582,5019009.84,92.23756
440640.082,5019009.84,93.56202
440642.582,5019009.84,90.56633
440645.082,5019009.84,85.19659
440647.582,5019009.84,80.53887
440650.082,5019009.84,77.25227
440652.582,5019009.84,74.56979
440655.082,5019009.84,70.45975
440657.582,5019009.84,64.2408
440660.082,5019009.84,57.38665
440662.582,5019009.84,51.75679
440665.082,5019009.84,49.611
440667.582,5019009.84,51.87416
440670.082,5019009.84,57.07526
440672.582,5019009.84,63.06112
440675.082,5019009.84,68.61487
440677.582,5019009.84,72.76976
440680.082,5019009.84,74.31756
440682.582,5019009.84,73.27385
440685.082,5019009.84,70.82838
440687.582,5019009.84,67.43559
440690.082,5019009.84,64.08032
440692.582,5019009.84,60.93193
440695.082,5019009.84,59.55775
440697.582,5019009.84,58.30801
440700.082,5019009.84,57.58145
440610.082,5019007.34,101.20362
440612.582,5019007.34,103.27531
440615.082,5019007.34,105.30395
440617.582,5019007.34,107.1855
440620.082,5019007.34,108.92011
440622.582,5019007.34,106.77948
440625.082,5019007.34,103.39691
440627.582,5019007.34,97.20036
440630.082,5019007.34,91.53279
440632.582,5019007.34,88.25772
440635.082,5019007.34,88.27898
440637.582,5019007.34,88.34313
440640.082,5019007.34,86.53213
440642.582,5019007.34,81.70981
440645.082,5019007.34,75.24516
440647.582,5019007.34,69.55711
440650.082,5019007.34,65.83606
440652.582,5019007.34,63.44297
440655.082,5019007.34,60.51854
440657.582,5019007.34,55.95765
440660.082,5019007.34,50.33518
440662.582,5019007.34,45.32853
440665.082,5019007.34,43.1797
440667.582,5019007.34,44.92641
440670.082,5019007.34,49.28838
440672.582,5019007.34,54.90476
440675.082,5019007.34,60.74983
440677.582,5019007.34,65.50375
440680.082,5019007.34,68.05891
440682.582,5019007.34,68.52457
440685.082,5019007.34,67.62239
440687.582,5019007.34,66.18933
440690.082,5019007.34,65.52147
440692.582,5019007.34,62.69997
440695.082,5019007.34,62.01035
440697.582,5019007.34,61.35071
440700.082,5019007.34,60.75212
440610.082,5019004.84,97.15863
440612.582,5019004.84,99.48125
440615.082,5019004.84,102.20095
440617.582,5019004.84,104.40299
440620.082,5019004.84,107.03545
440622.582,5019004.84,105.87187
440625.082,5019004.84,104.80605
440627.582,5019004.84,102.32559
440630.082,5019004.84,97.59497
440632.582,5019004.84,92.95223
440635.082,5019004.84,89.21625
440637.582,5019004.84,85.32838
440640.082,5019004.84,80.40864
440642.582,5019004.84,74.43478
440645.082,5019004.84,67.66925
440647.582,5019004.84,61.69329
440650.082,5019004.84,57.69639
440652.582,5019004.84,55.31122
440655.082,5019004.84,52.92488
440657.582,5019004.84,49.52083
440660.082,5019004.84,45.22392
440662.582,5019004.84,41.3673
440665.082,5019004.84,39.85883
440667.582,5019004.84,41.72284
440670.082,5019004.84,45.17773
440672.582,5019004.84,49.67017
440675.082,5019004.84,54.47883
440677.582,5019004.84,57.82137
440680.082,5019004.84,59.68971
440682.582,5019004.84,60.52935
440685.082,5019004.84,60.79251
440687.582,5019004.84,61.51643
440690.082,5019004.84,63.68515
440692.582,5019004.84,63.32782
440695.082,5019004.84,63.73077
440697.582,5019004.84,64.33018
440700.082,5019004.84,65.41714
440610.082,5019002.34,92.46196
440612.582,5019002.34,94.55845
440615.082,5019002.34,97.00789
440617.582,5019002.34,99.2563
440620.082,5019002.34,100.67876
440622.582,5019002.34,102.24859
440625.082,5019002.34,102.0837
440627.582,5019002.34,98.26264
440630.082,5019002.34,94.22907
440632.582,5019002.34,92.88287
440635.082,5019002.34,89.8603
440637.582,5019002.34,86.33055
440640.082,5019002.34,79.48548
440642.582,5019002.34,71.92442
440645.082,5019002.34,64.74983
440647.582,5019002.34,58.6768
440650.082,5019002.34,54.7653
440652.582,5019002.34,52.75491
440655.082,5019002.34,51.04251
440657.582,5019002.34,48.43187
440660.082,5019002.34,44.854
440662.582,5019002.34,41.34915
440665.082,5019002.34,40.04053
440667.582,5019002.34,41.53006
440670.082,5019002.34,44.09526
440672.582,5019002.34,47.47908
440675.082,5019002.34,51.09773
440677.582,5019002.34,52.8536
440680.082,5019002.34,53.19728
440682.582,5019002.34,53.13582
440685.082,5019002.34,53.75868
440687.582,5019002.34,55.58543
440690.082,5019002.34,58.70942
440692.582,5019002.34,62.20621
440695.082,5019002.34,63.9788
440697.582,5019002.34,66.64796
440700.082,5019002.34,67.30229
440607.582,5018999.84,87.06859
440610.082,5018999.84,87.87917
440612.582,5018999.84,89.35438
440615.082,5018999.84,91.52962
440617.582,5018999.84,92.89333
440620.082,5018999.84,94.52379
440622.582,5018999.84,95.01186
440625.082,5018999.84,93.92708
440627.582,5018999.84,92.95233
440630.082,5018999.84,94.07542
440632.582,5018999.84,91.66756
440635.082,5018999.84,89.01882
440637.582,5018999.84,85.10274
440640.082,5018999.84,78.16143
440642.582,5018999.84,70.77309
440645.082,5018999.84,64.80734
440647.582,5018999.84,62.3749
440650.082,5018999.84,58.19361
440652.582,5018999.84,55.70577
440655.082,5018999.84,53.75368
440657.582,5018999.84,51.0652
440660.082,5018999.84,47.96177
440662.582,5018999.84,44.92789
440665.082,5018999.84,43.62711
440667.582,5018999.84,46.04845
440670.082,5018999.84,48.14438
440672.582,5018999.84,50.11881
440675.082,5018999.84,51.72692
440677.582,5018999.84,52.48952
440680.082,5018999.84,51.91213
440682.582,5018999.84,52.19037
440685.082,5018999.84,48.31685
440687.582,5018999.84,50.58488
440690.082,5018999.84,54.68324
440692.582,5018999.84,60.06698
440695.082,5018999.84,62.46545
440697.582,5018999.84,65.40968
440700.082,5018999.84,67.3916
440607.582,5018997.34,84.39761
440610.082,5018997.34,84.91394
440612.582,5018997.34,86.11862
440615.082,5018997.34,87.53548
440617.582,5018997.34,87.9766
440620.082,5018997.34,87.80458
440622.582,5018997.34,87.83789
440625.082,5018997.34,86.53046
440627.582,5018997.34,85.46455
440630.082,5018997.34,84.0416
440632.582,5018997.34,82.62196
440635.082,5018997.34,80.97151
440637.582,5018997.34,77.57204
440640.082,5018997.34,72.27821
440642.582,5018997.34,69.02067
440645.082,5018997.34,66.97505
440647.582,5018997.34,63.6731
440650.082,5018997.34,61.17955
440652.582,5018997.34,59.78354
440655.082,5018997.34,56.33889
440657.582,5018997.34,53.4278
440660.082,5018997.34,53.0375
440662.582,5018997.34,50.12154
440665.082,5018997.34,49.06405
440667.582,5018997.34,49.14046
440670.082,5018997.34,50.86505
440672.582,5018997.34,52.4208
440675.082,5018997.34,53.07371
440677.582,5018997.34,52.52376
440680.082,5018997.34,51.02104
440682.582,5018997.34,48.52987
440685.082,5018997.34,47.76601
440687.582,5018997.34,49.39344
440690.082,5018997.34,55.55751
440692.582,5018997.34,56.97475
440695.082,5018997.34,59.99722
440697.582,5018997.34,62.85492
440607.582,5018994.84,83.13962
440610.082,5018994.84,83.58449
440612.582,5018994.84,84.48202
440615.082,5018994.84,84.68307
440617.582,5018994.84,84.74986
440620.082,5018994.84,84.357
440622.582,5018994.84,80.85405
440625.082,5018994.84,80.25384
440627.582,5018994.84,79.20638
440630.082,5018994.84,77.82593
440632.582,5018994.84,76.23463
440635.082,5018994.84,74.8946
440637.582,5018994.84,72.50245
440640.082,5018994.84,70.41385
440642.582,5018994.84,69.16326
440645.082,5018994.84,68.08659
440647.582,5018994.84,66.91097
440650.082,5018994.84,66.45919
440652.582,5018994.84,62.92213
440655.082,5018994.84,59.5177
440657.582,5018994.84,57.48233
440660.082,5018994.84,55.61534
440662.582,5018994.84,55.85394
440665.082,5018994.84,55.02357
440667.582,5018994.84,55.00746
440670.082,5018994.84,51.67885
440672.582,5018994.84,54.09648
440675.082,5018994.84,54.08073
440677.582,5018994.84,52.85453
440680.082,5018994.84,53.17329
440682.582,5018994.84,50.63597
440685.082,5018994.84,49.47519
440687.582,5018994.84,50.8429
440690.082,5018994.84,55.30587
440692.582,5018994.84,55.23034
440695.082,5018994.84,58.53138
440697.582,5018994.84,61.13703
440615.082,5018992.34,83.62966
440617.582,5018992.34,83.20375
440620.082,5018992.34,83.45459
440622.582,5018992.34,79.75334
440625.082,5018992.34,79.05701
440627.582,5018992.34,77.72102
440630.082,5018992.34,76.20287
440632.582,5018992.34,75.4111
440635.082,5018992.34,74.43493
440637.582,5018992.34,72.63072
440640.082,5018992.34,70.61481
440642.582,5018992.34,69.64548
440645.082,5018992.34,70.3429
440647.582,5018992.34,71.51275
440650.082,5018992.34,70.2045
440652.582,5018992.34,69.7488
440655.082,5018992.34,62.68175
440657.582,5018992.34,59.41007
440660.082,5018992.34,56.8391
440662.582,5018992.34,54.52898
440665.082,5018992.34,56.32118
440667.582,5018992.34,58.67878
440670.082,5018992.34,59.5274
440672.582,5018992.34,59.27151
440675.082,5018992.34,59.83215
440677.582,5018992.34,58.31595
440680.082,5018992.34,55.83598
440682.582,5018992.34,53.20762
440685.082,5018992.34,51.72422
440687.582,5018992.34,52.01302
440690.082,5018992.34,51.639
440692.582,5018992.34,54.51022
440695.082,5018992.34,57.67818
440697.582,5018992.34,60.51917
440622.582,5018989.84,81.79967
440625.082,5018989.84,80.90398
440627.582,5018989.84,79.4934
440630.082,5018989.84,78.87893
440632.582,5018989.84,77.47895
440635.082,5018989.84,76.00582
440637.582,5018989.84,73.92281
440640.082,5018989.84,71.79059
440642.582,5018989.84,70.91821
440645.082,5018989.84,72.0787
440647.582,5018989.84,73.27021
440650.082,5018989.84,72.89623
440652.582,5018989.84,70.858
440655.082,5018989.84,67.23524
440657.582,5018989.84,59.24183
440660.082,5018989.84,55.69543
440662.582,5018989.84,53.55898
440665.082,5018989.84,53.13595
440667.582,5018989.84,55.15004
440670.082,5018989.84,57.63853
440672.582,5018989.84,58.99433
440675.082,5018989.84,59.38395
440677.582,5018989.84,58.32855
440680.082,5018989.84,56.27898
440682.582,5018989.84,53.48428
440685.082,5018989.84,53.0102
440687.582,5018989.84,51.3887
440690.082,5018989.84,52.2953
440692.582,5018989.84,54.58048
440695.082,5018989.84,57.24636
440697.582,5018989.84,60.05046
440632.582,5018987.34,81.18231
440635.082,5018987.34,78.72614
440637.582,5018987.34,76.33943
440640.082,5018987.34,73.62116
440642.582,5018987.34,72.4978
440645.082,5018987.34,73.46102
440647.582,5018987.34,74.36537
440650.082,5018987.34,73.33601
440652.582,5018987.34,70.43845
440655.082,5018987.34,65.66781
440657.582,5018987.34,59.24992
440660.082,5018987.34,53.82145
440662.582,5018987.34,49.87566
440665.082,5018987.34,48.07735
440667.582,5018987.34,49.17864
440670.082,5018987.34,50.46496
440672.582,5018987.34,51.82481
440675.082,5018987.34,52.80122
440677.582,5018987.34,52.95148
440680.082,5018987.34,52.49956
440682.582,5018987.34,52.43394
440685.082,5018987.34,49.91505
440687.582,5018987.34,51.32238
440690.082,5018987.34,53.01538
440692.582,5018987.34,55.01685
440695.082,5018987.34,57.20264
440640.082,5018984.84,76.02492
440642.582,5018984.84,74.23714
440645.082,5018984.84,74.34268
440647.582,5018984.84,74.311
440650.082,5018984.84,72.85925
440652.582,5018984.84,69.64032
440655.082,5018984.84,64.5877
440657.582,5018984.84,58.22259
440660.082,5018984.84,51.89833
440662.582,5018984.84,46.83726
440665.082,5018984.84,43.28771
440667.582,5018984.84,42.45086
440670.082,5018984.84,42.84468
440672.582,5018984.84,42.83029
440675.082,5018984.84,44.26147
440677.582,5018984.84,45.44342
440680.082,5018984.84,46.92772
440682.582,5018984.84,49.43344
440685.082,5018984.84,48.32776
440687.582,5018984.84,51.24578
440690.082,5018984.84,53.90608
440692.582,5018984.84,56.18417
440695.082,5018984.84,58.22607
440647.582,5018982.34,73.80854
440650.082,5018982.34,72.01013
440652.582,5018982.34,69.02674
440655.082,5018982.34,64.24311
440657.582,5018982.34,57.88713
440660.082,5018982.34,50.80965
440662.582,5018982.34,44.94491
440665.082,5018982.34,40.35834
440667.582,5018982.34,38.30761
440670.082,5018982.34,37.47594
440672.582,5018982.34,37.40648
440675.082,5018982.34,37.84584
440677.582,5018982.34,39.61297
440680.082,5018982.34,42.65323
440682.582,5018982.34,44.41267
440685.082,5018982.34,48.12222
440687.582,5018982.34,51.44879
440690.082,5018982.34,55.22318
440692.582,5018982.34,57.96552
440695.082,5018982.34,60.58416
440657.582,5018979.84,58.33504
440660.082,5018979.84,51.94877
440662.582,5018979.84,45.45916
440665.082,5018979.84,40.49129
440667.582,5018979.84,37.3073
440670.082,5018979.84,35.4257
440672.582,5018979.84,34.86338
440675.082,5018979.84,35.30392
440677.582,5018979.84,37.36718
440680.082,5018979.84,41.08073
440682.582,5018979.84,44.42154
440685.082,5018979.84,49.32794
440687.582,5018979.84,53.73549
440690.082,5018979.84,58.0284
440692.582,5018979.84,61.31732
440695.082,5018979.84,64.16282
