X,Y,yield
440494.261,5018848.414,131.71902
440496.761,5018848.414,123.66888
440499.261,5018848.414,114.66904
440501.761,5018848.414,107.57324
440504.261,5018848.414,105.07857
440506.761,5018848.414,106.92809
440509.261,5018848.414,109.95177
440511.761,5018848.414,112.88793
440514.261,5018848.414,115.6825
440516.761,5018848.414,117.54961
440519.261,5018848.414,117.26049
440521.761,5018848.414,115.00954
440524.261,5018848.414,113.60498
440526.761,5018848.414,111.62046
440529.261,5018848.414,110.11242
440531.761,5018848.414,109.47015
440491.761,5018845.914,133.9931
440494.261,5018845.914,127.591
440496.761,5018845.914,118.71764
440499.261,5018845.914,110.22185
440501.761,5018845.914,105.00302
440504.261,5018845.914,105.3885
440506.761,5018845.914,109.92423
440509.261,5018845.914,114.39762
440511.761,5018845.914,117.47382
440514.261,5018845.914,118.75878
440516.761,5018845.914,118.14799
440519.261,5018845.914,115.61505
440521.761,5018845.914,111.57901
440524.261,5018845.914,107.81432
440526.761,5018845.914,104.30469
440529.261,5018845.914,104.31287
440531.761,5018845.914,106.02214
440491.761,5018843.414,130.01945
440494.261,5018843.414,122.83012
440496.761,5018843.414,113.81749
440499.261,5018843.414,106.62358
440501.761,5018843.414,104.15904
440504.261,5018843.414,107.97665
440506.761,5018843.414,114.74644
440509.261,5018843.414,118.6827
440511.761,5018843.414,120.28361
440514.261,5018843.414,120.28618
440516.761,5018843.414,118.80233
440519.261,5018843.414,116.20235
440521.761,5018843.414,112.97596
440524.261,5018843.414,109.87176
440526.761,5018843.414,106.47952
440529.261,5018843.414,104.68261
440491.761,5018840.914,126.40548
440494.261,5018840.914,118.14629
440496.761,5018840.914,109.80181
440499.261,5018840.914,104.64619
440501.761,5018840.914,105.42315
440504.261,5018840.914,112.2056
440506.761,5018840.914,120.57333
440509.261,5018840.914,126.5055
440511.761,5018840.914,126.65572
440514.261,5018840.914,124.79157
440516.761,5018840.914,121.29016
440519.261,5018840.914,116.9819
440521.761,5018840.914,112.55972
440524.261,5018840.914,106.91696
440526.761,5018840.914,103.94875
440529.261,5018840.914,104.21651
440491.761,5018838.414,122.15331
440494.261,5018838.414,114.09713
440496.761,5018838.414,107.30416
440499.261,5018838.414,104.88548
440501.761,5018838.414,108.52929
440504.261,5018838.414,117.92296
440506.761,5018838.414,127.66142
440509.261,5018838.414,133.3727
440511.761,5018838.414,134.01024
440514.261,5018838.414,130.12491
440516.761,5018838.414,124.56802
440519.261,5018838.414,118.75125
440521.761,5018838.414,113.2104
440524.261,5018838.414,107.92332
440526.761,5018838.414,103.56973
440529.261,5018838.414,102.70898
440491.761,5018835.914,118.35281
440494.261,5018835.914,111.3055
440496.761,5018835.914,107.26108
440499.261,5018835.914,107.66417
440501.761,5018835.914,114.46669
440504.261,5018835.914,125.28978
440506.761,5018835.914,135.56429
440509.261,5018835.914,140.83577
440511.761,5018835.914,140.04811
440514.261,5018835.914,134.37244
440516.761,5018835.914,126.93635
440519.261,5018835.914,120.54848
440521.761,5018835.914,114.92911
440524.261,5018835.914,108.89687
440526.761,5018835.914,103.29477
440529.261,5018835.914,100.12082
440489.261,5018833.414,122.03963
440491.761,5018833.414,115.82195
440494.261,5018833.414,110.33995
440496.761,5018833.414,109.36812
440499.261,5018833.414,113.17871
440501.761,5018833.414,122.33199
440504.261,5018833.414,133.85973
440506.761,5018833.414,143.11754
440509.261,5018833.414,147.04657
440511.761,5018833.414,144.29555
440514.261,5018833.414,136.92535
440516.761,5018833.414,128.91231
440519.261,5018833.414,122.31528
440521.761,5018833.414,116.48415
440524.261,5018833.414,109.87014
440526.761,5018833.414,103.39959
440489.261,5018830.914,120.63335
440491.761,5018830.914,115.57335
440494.261,5018830.914,112.24141
440496.761,5018830.914,113.85382
440499.261,5018830.914,120.61717
440501.761,5018830.914,131.7012
440504.261,5018830.914,143.48067
440506.761,5018830.914,151.06624
440509.261,5018830.914,153.09523
440511.761,5018830.914,147.1965
440514.261,5018830.914,137.05161
440516.761,5018830.914,128.38754
440519.261,5018830.914,121.57891
440521.761,5018830.914,116.81732
440524.261,5018830.914,110.99109
440526.761,5018830.914,104.38303
440489.261,5018828.414,120.79615
440491.761,5018828.414,116.71411
440494.261,5018828.414,115.80968
440496.761,5018828.414,120.83498
440499.261,5018828.414,129.77489
440501.761,5018828.414,141.67699
440504.261,5018828.414,152.3992
440506.761,5018828.414,158.76326
440509.261,5018828.414,158.49953
440511.761,5018828.414,146.90977
440514.261,5018828.414,133.13455
440516.761,5018828.414,123.49603
440519.261,5018828.414,116.92379
440521.761,5018828.414,115.79723
440524.261,5018828.414,112.33811
440526.761,5018828.414,106.25598
440489.261,5018825.914,120.79923
440491.761,5018825.914,119.07243
440494.261,5018825.914,120.94926
440496.761,5018825.914,127.93536
440499.261,5018825.914,137.96021
440501.761,5018825.914,150.07645
440504.261,5018825.914,159.36694
440506.761,5018825.914,164.70319
440509.261,5018825.914,162.28667
440511.761,5018825.914,144.98721
440514.261,5018825.914,128.28239
440516.761,5018825.914,117.18864
440519.261,5018825.914,111.38023
440521.761,5018825.914,114.78269
440524.261,5018825.914,113.87032
440526.761,5018825.914,108.76758
440489.261,5018823.414,120.15201
440491.761,5018823.414,120.91038
440494.261,5018823.414,125.02457
440496.761,5018823.414,133.08278
440499.261,5018823.414,143.35371
440501.761,5018823.414,154.18147
440504.261,5018823.414,163.94104
440506.761,5018823.414,169.03804
440509.261,5018823.414,165.50861
440511.761,5018823.414,145.4906
440514.261,5018823.414,127.34946
440516.761,5018823.414,114.18214
440519.261,5018823.414,107.90226
440521.761,5018823.414,113.9904
440524.261,5018823.414,114.73088
440486.761,5018820.914,117.34535
440489.261,5018820.914,118.47187
440491.761,5018820.914,121.20722
440494.261,5018820.914,126.5329
440496.761,5018820.914,134.66527
440499.261,5018820.914,144.19339
440501.761,5018820.914,154.69409
440504.261,5018820.914,163.47766
440506.761,5018820.914,172.02025
440509.261,5018820.914,167.99866
440511.761,5018820.914,151.55656
440514.261,5018820.914,132.41135
440516.761,5018820.914,117.49024
440519.261,5018820.914,110.40017
440521.761,5018820.914,111.51211
440524.261,5018820.914,110.79279
440486.761,5018818.414,113.8581
440489.261,5018818.414,115.96355
440491.761,5018818.414,119.4971
440494.261,5018818.414,125.49784
440496.761,5018818.414,133.30707
440499.261,5018818.414,142.57675
440501.761,5018818.414,152.24461
440504.261,5018818.414,162.50768
440506.761,5018818.414,171.15906
440509.261,5018818.414,168.70532
440511.761,5018818.414,153.48203
440514.261,5018818.414,135.8421
440516.761,5018818.414,119.50026
440519.261,5018818.414,111.09618
440521.761,5018818.414,110.99715
440524.261,5018818.414,110.27815
440486.761,5018815.914,109.65911
440489.261,5018815.914,111.95704
440491.761,5018815.914,115.63946
440494.261,5018815.914,121.5276
440496.761,5018815.914,129.0757
440499.261,5018815.914,137.5522
440501.761,5018815.914,146.76913
440504.261,5018815.914,156.59203
440506.761,5018815.914,164.94087
440509.261,5018815.914,164.28409
440511.761,5018815.914,152.83755
440514.261,5018815.914,137.52222
440516.761,5018815.914,121.82236
440519.261,5018815.914,112.46079
440521.761,5018815.914,110.10823
440524.261,5018815.914,109.24886
440486.761,5018813.414,103.19847
440489.261,5018813.414,105.90578
440491.761,5018813.414,110.31036
440494.261,5018813.414,116.08142
440496.761,5018813.414,123.21342
440499.261,5018813.414,130.96912
440501.761,5018813.414,139.04828
440504.261,5018813.414,147.49721
440506.761,5018813.414,154.32805
440509.261,5018813.414,154.33838
440511.761,5018813.414,146.69989
440514.261,5018813.414,134.25618
440516.761,5018813.414,121.36927
440519.261,5018813.414,112.83455
440521.761,5018813.414,109.33675
440486.761,5018810.914,95.37523
440489.261,5018810.914,98.78916
440491.761,5018810.914,104.02231
440494.261,5018810.914,110.10271
440496.761,5018810.914,116.80903
440499.261,5018810.914,123.68269
440501.761,5018810.914,130.58533
440504.261,5018810.914,136.88809
440506.761,5018810.914,141.25148
440509.261,5018810.914,141.19638
440511.761,5018810.914,136.08272
440514.261,5018810.914,127.92187
440516.761,5018810.914,119.54612
440519.261,5018810.914,113.64095
440521.761,5018810.914,110.64777
440494.261,5018808.414,104.00092
440496.761,5018808.414,110.40536
440499.261,5018808.414,116.46522
440501.761,5018808.414,121.78899
440504.261,5018808.414,126.29411
440506.761,5018808.414,128.73517
440509.261,5018808.414,128.67676
440511.761,5018808.414,126.05303
440514.261,5018808.414,122.29596
440516.761,5018808.414,118.67527
440519.261,5018808.414,115.75658
440521.761,5018808.414,113.88232
440501.761,5018805.914,113.89087
440504.261,5018805.914,116.63297
440506.761,5018805.914,118.07947
440509.261,5018805.914,118.17471
440511.761,5018805.914,117.50108
440514.261,5018805.914,117.13278
440516.761,5018805.914,117.57526
440519.261,5018805.914,117.56633
440509.261,5018803.414,108.58868
440511.761,5018803.414,108.95454
440514.261,5018803.414,110.70159
440516.761,5018803.414,113.85027
440519.261,5018803.414,116.33431
440519.261,5018800.914,111.68845
