X,Y,timestamp,moisture,speed,width,yield,yield (bu/ac)
440862.6605,5018594.273,2021-11-07T01:00:55,19.20000076,5.611363411,20.01000023,6247.302734,111.5589774
440863.8804,5018592.055,2021-11-07T01:00:56,19.5,5.659090996,20.01000023,6346.519043,113.3306972
440865.1002,5018589.823,2021-11-07T01:00:57,19.70000076,5.706818104,20.01000023,6376.668945,113.8690883
440866.3341,5018587.592,2021-11-07T01:00:58,20,5.727272511,20.01000023,6232.015137,111.2859846
440867.5819,5018585.346,2021-11-07T01:00:59,20.10000038,5.727272511,20.01000023,5954.671875,106.3334263
440868.8299,5018583.114,2021-11-07T01:01:00,20.29999924,5.706818104,20.01000023,5617.620605,100.3146537
440870.064,5018580.91,2021-11-07T01:01:01,20.39999962,5.679545403,20.01000023,5366.716309,95.8342198
440871.298,5018578.693,2021-11-07T01:01:02,20.5,5.679545403,20.01000023,5286.212891,94.39665877
440872.5318,5018576.447,2021-11-07T01:01:03,20.60000038,5.727272511,20.01000023,5259.918945,93.92712402
440873.7657,5018574.215,2021-11-07T01:01:04,20.79999924,5.727272511,20.01000023,5343.830078,95.42553711
440875.0135,5018571.969,2021-11-07T01:01:05,21.29999924,5.768181801,20.01000023,5368.295898,95.86242675
440876.261,5018569.681,2021-11-07T01:01:06,22.20000076,5.815908909,20.01000023,5380.840332,96.0864345
440877.5226,5018567.407,2021-11-07T01:01:07,22.39999962,5.836363792,20.01000023,5464.971191,97.58877127
440878.7704,5018565.147,2021-11-07T01:01:08,22.5,5.768181801,20.01000023,5616.844238,100.30079
440880.0184,5018562.915,2021-11-07T01:01:09,22.5,5.727272511,20.01000023,5847.114258,104.4127546
440881.2663,5018560.683,2021-11-07T01:01:10,22.5,5.706818104,20.01000023,6249.734863,111.6024083
440882.4861,5018558.452,2021-11-07T01:01:11,22.5,5.727272511,20.01000023,6774.096191,120.9660034
440883.7341,5018556.22,2021-11-07T01:01:12,22.5,5.706818104,20.01000023,7347.016602,131.196725
440884.9539,5018553.988,2021-11-07T01:01:13,22.5,5.679545403,20.01000023,7765.79248,138.6748657
440886.1741,5018551.799,2021-11-07T01:01:14,22.5,5.638636589,20.01000023,7653.137695,136.6631731
440887.3942,5018549.595,2021-11-07T01:01:15,22.5,5.611363411,20.01000023,6865.503418,122.5982753
440883.9414,5018528.662,2021-11-07T01:02:19,20.39999962,4.83409071,20.01000023,6160.706543,110.0126168
440881.9998,5018527.584,2021-11-07T01:02:20,20.5,4.9909091,20.01000023,6379.328613,113.9165824
440880.0015,5018526.479,2021-11-07T01:02:21,20.70000076,5.099999905,20.01000023,6937.282715,123.8800485
440877.947,5018525.388,2021-11-07T01:02:22,20.79999924,5.188636303,20.01000023,7748.585938,138.367606
440875.8926,5018524.311,2021-11-07T01:02:23,20.89999962,5.20909071,20.01000023,8428.577148,150.5103062
440873.8103,5018523.263,2021-11-07T01:02:24,21.10000038,5.188636303,20.01000023,8600.669922,153.5833915
440871.7141,5018522.242,2021-11-07T01:02:25,21.10000038,5.20909071,20.01000023,7901.766113,141.1029663
440869.6326,5018521.278,2021-11-07T01:02:26,21.20000076,5.147727489,20.01000023,6722.074707,120.0370483
440867.7074,5018520.453,2021-11-07T01:02:27,21.20000076,4.650000095,20.01000023,6102.106445,108.9661865
440866.0524,5018519.865,2021-11-07T01:02:28,21.20000076,3.313636303,20.01000023,7644.078125,136.5013951
440864.4973,5018519.415,2021-11-07T01:02:29,21.29999924,3.599999905,20.01000023,7103.896484,126.8552944
440862.8591,5018519.122,2021-11-07T01:02:30,21.29999924,3.736363649,20.01000023,7362.602051,131.4750366
440860.9964,5018518.942,2021-11-07T01:02:31,21.29999924,4.186363697,20.01000023,7231.602539,129.1357596
440858.9097,5018518.934,2021-11-07T01:02:32,21.20000076,4.677272797,20.01000023,7250.237793,129.468532
440856.6554,5018519.095,2021-11-07T01:02:33,21.10000038,5.03181839,20.01000023,7491.583496,133.7782767
440854.2899,5018519.427,2021-11-07T01:02:34,20.89999962,5.345454693,20.01000023,7771.693848,138.7802473
440851.8549,5018519.857,2021-11-07T01:02:35,20.70000076,5.502272606,20.01000023,8126.223633,145.1111363
440849.3926,5018520.386,2021-11-07T01:02:36,20.39999962,5.638636589,20.01000023,8406.038086,150.107823
440846.8742,5018520.957,2021-11-07T01:02:37,20.39999962,5.768181801,20.01000023,8556.605469,152.7965262
440844.3281,5018521.572,2021-11-07T01:02:38,20.29999924,5.863636494,20.01000023,8595.010742,153.4823347
440841.7823,5018522.214,2021-11-07T01:02:39,20.29999924,5.863636494,20.01000023,8523.385742,152.2033168
440839.2508,5018522.884,2021-11-07T01:02:40,20.29999924,5.863636494,20.01000023,8356.260742,149.2189418
