X,Y,timestamp,moisture,speed,width,yield
440778.4066,5018881.332,2021-11-07T00:39:45,22.5,4.943181992,14.98999977,117.5556412
440829.3891,5018780.992,2021-11-07T00:48:59,24.10000038,6.688636303,7.510000229,117.6475525
440830.2393,5018767.902,2021-11-07T00:48:02,22.5,6.109090805,20.01000023,117.8329391
440756.6187,5018852.071,2021-11-07T00:36:59,21.79999924,4.786363602,20.01000023,117.9176407
440826.3728,5018775.048,2021-11-07T00:47:59,22.5,6.020454407,20.01000023,117.9519577
440764.2144,5018838.215,2021-11-07T00:37:06,22,5.099999905,20.01000023,118.0617981
440764.3915,5018902.189,2021-11-07T00:43:29,22.5,1.5,8.5,118.3178253
440767.2281,5018845.381,2021-11-07T00:40:52,22.60000038,5.502272606,20.01000023,118.7410812
440773.5743,5018847.106,2021-11-07T00:42:53,22.5,5.434091091,20.01000023,119.0436707
440788.1605,5018793.926,2021-11-07T00:37:27,22.29999924,5.3659091,20.01000023,119.0498581
440803.9873,5018827.936,2021-11-07T00:49:18,22.5,6.197727203,7.510000229,119.1876144
440777.1411,5018883.184,2021-11-07T00:39:46,22.5,5.011363506,14.98999977,119.1952438
440817.2921,5018779.405,2021-11-07T00:46:12,21.5,6.04090929,20.01000023,119.47715
440776.5528,5018867.059,2021-11-07T00:47:20,22.39999962,5.952272892,19,119.775238
440775.8885,5018842.827,2021-11-07T00:42:51,22.60000038,5.434091091,20.01000023,119.7839737
440852.7134,5018759.05,2021-11-07T00:38:48,23.29999924,5.256818295,20.01000023,119.9564438
440775.2775,5018869.376,2021-11-07T00:47:19,22.5,5.925000191,16.5,119.9619217
440758.7394,5018848.201,2021-11-07T00:37:01,21.89999962,4.963636398,20.01000023,119.9795456
440818.5668,5018777.018,2021-11-07T00:46:11,21.39999962,5.993181705,20.01000023,120.1704865
440789.2967,5018791.808,2021-11-07T00:37:28,22,5.393181801,20.01000023,120.2666702
440794.2437,5018862.327,2021-11-07T00:39:34,24.79999924,5.706818104,20.01000023,120.3279877
440765.3093,5018836.21,2021-11-07T00:37:07,22,5.099999905,20.01000023,120.4614334
440790.4611,5018789.689,2021-11-07T00:37:29,21.79999924,5.434091091,20.01000023,120.5704803
440791.6112,5018787.557,2021-11-07T00:37:30,21.79999924,5.393181801,20.01000023,120.5750427
440828.9365,5018770.303,2021-11-07T00:48:01,22.5,6.081818104,20.01000023,120.7605515
440781.1506,5018846.206,2021-11-07T00:46:39,22.5,6.422727108,20.01000023,120.7877197
440805.2896,5018825.493,2021-11-07T00:49:17,22.5,6.21818161,7.510000229,120.8796768
440774.0022,5018871.692,2021-11-07T00:47:18,22.60000038,5.925000191,13.47999954,121.0912476
440757.672,5018850.136,2021-11-07T00:37:00,21.79999924,4.902272701,20.01000023,121.1363602
440762.6987,5018853.981,2021-11-07T00:40:48,22.39999962,5.393181801,20.01000023,121.4559555
440774.7243,5018844.96,2021-11-07T00:42:52,22.60000038,5.434091091,20.01000023,121.5718002
440858.3305,5018761.189,2021-11-07T00:33:50,22.60000038,4.452272892,20.01000023,121.6505127
