X,Y,timestamp,moisture,speed,width,yield
439835.5236,5019041.419,2021-11-06T14:26:15,21.79999924,4.943181992,10.01000023,60.53309631
439835.0365,5019043.56,2021-11-06T14:26:16,21.79999924,4.943181992,10.01000023,50.60963821
439834.3513,5019045.632,2021-11-06T14:26:17,21.79999924,4.902272701,10.01000023,46.0288353
439833.5235,5019047.522,2021-11-06T14:26:18,22.10000038,4.650000095,10.01000023,48.33983994
439795.7638,5018940.407,2021-11-06T14:33:13,22.29999924,4.902272701,20.01000023,157.6640472
439795.5734,5018942.615,2021-11-06T14:33:14,22.29999924,4.943181992,20.01000023,158.8254852
439795.4676,5018944.822,2021-11-06T14:33:15,22.5,4.9909091,20.01000023,154.952652
439795.4751,5018947.084,2021-11-06T14:33:16,22.39999962,5.03181839,20.01000023,151.9554596
439795.5529,5018949.331,2021-11-06T14:33:17,22.39999962,5.052272797,20.01000023,149.4123535
439795.7295,5018951.592,2021-11-06T14:33:18,22.5,5.052272797,20.01000023,144.887619
439795.9765,5018953.837,2021-11-06T14:33:19,22.5,5.079545498,19.48999977,142.056076
439796.2797,5018956.069,2021-11-06T14:33:20,22.39999962,5.052272797,17.48999977,156.051712
439796.6254,5018958.314,2021-11-06T14:33:21,22.29999924,5.099999905,17.48999977,154.243576
439796.9423,5018960.502,2021-11-06T14:33:22,22.29999924,4.943181992,17.48999977,158.008194
439797.1729,5018962.51,2021-11-06T14:33:23,22.20000076,4.54090929,17.48999977,167.9216156
439797.3318,5018964.391,2021-11-06T14:33:24,22.20000076,4.227272511,17.48999977,172.4515076
439797.392,5018966.273,2021-11-06T14:33:25,22.10000038,4.227272511,17.48999977,162.7494202
439797.3258,5018968.199,2021-11-06T14:33:26,22,4.295454502,17.48999977,153.2006073
439797.1609,5018970.125,2021-11-06T14:33:27,22,4.336363792,17.48999977,150.4637909
439796.8554,5018972.095,2021-11-06T14:33:28,22.39999962,4.472727299,17.48999977,146.3741302
439752.2651,5019053.468,2021-11-06T14:38:24,20.70000076,5.481818199,20.01000023,158.4250488
439749.8244,5019053.28,2021-11-06T14:38:25,20.70000076,5.481818199,20.01000023,161.1486969
439747.3697,5019053.093,2021-11-06T14:38:26,20.60000038,5.481818199,20.01000023,163.6244659
439744.929,5019052.905,2021-11-06T14:38:27,20.5,5.481818199,20.01000023,164.2856293
439742.5028,5019052.76,2021-11-06T14:38:28,20.39999962,5.461363792,20.01000023,162.8215332
439740.0627,5019052.629,2021-11-06T14:38:29,20.29999924,5.434091091,20.01000023,161.5431061
439737.651,5019052.525,2021-11-06T14:38:30,20.20000076,5.413636208,20.01000023,160.9692535
439735.2254,5019052.436,2021-11-06T14:38:31,20.10000038,5.413636208,20.01000023,160.70784
439732.7999,5019052.361,2021-11-06T14:38:32,20,5.413636208,20.01000023,161.8363953
439730.3745,5019052.3,2021-11-06T14:38:33,19.89999962,5.434091091,20.01000023,162.3538513
439727.9351,5019052.253,2021-11-06T14:38:34,19.79999924,5.461363792,20.01000023,163.1272125
439725.4816,5019052.192,2021-11-06T14:38:35,19.70000076,5.461363792,20.01000023,164.7147675
439723.0422,5019052.145,2021-11-06T14:38:36,19.60000038,5.434091091,20.01000023,165.7475891
439720.6169,5019052.084,2021-11-06T14:38:37,19.60000038,5.413636208,20.01000023,165.4417725
439718.2055,5019052.008,2021-11-06T14:38:38,19.70000076,5.413636208,20.01000023,163.3741913
439715.7801,5019051.947,2021-11-06T14:38:39,19.70000076,5.413636208,20.01000023,161.977829
439713.3547,5019051.886,2021-11-06T14:38:40,19.70000076,5.434091091,20.01000023,159.9770203
439710.915,5019051.797,2021-11-06T14:38:41,19.70000076,5.434091091,20.01000023,159.0496216
439708.4754,5019051.722,2021-11-06T14:38:42,19.70000076,5.461363792,20.01000023,159.1781311
439706.0359,5019051.661,2021-11-06T14:38:43,19.70000076,5.461363792,20.01000023,160.5623016
439703.5823,5019051.6,2021-11-06T14:38:44,19.70000076,5.461363792,20.01000023,162.4078369
439701.1427,5019051.525,2021-11-06T14:38:45,19.79999924,5.481818199,20.01000023,164.3548889
439698.6894,5019051.492,2021-11-06T14:38:46,19.79999924,5.461363792,20.01000023,168.6569519
439696.2643,5019051.459,2021-11-06T14:38:47,19.89999962,5.434091091,20.01000023,174.3800659
439693.8253,5019051.44,2021-11-06T14:38:48,19.89999962,5.434091091,20.01000023,178.542984
439691.4003,5019051.421,2021-11-06T14:38:49,19.89999962,5.413636208,20.01000023,182.0033417
439688.9893,5019051.388,2021-11-06T14:38:50,19.89999962,5.393181801,20.01000023,184.5578461
439686.5781,5019051.341,2021-11-06T14:38:51,19.89999962,5.393181801,20.01000023,185.0238953
439684.1811,5019051.294,2021-11-06T14:38:52,19.89999962,5.3659091,20.01000023,185.4958801
439681.798,5019051.232,2021-11-06T14:38:53,19.89999962,5.345454693,20.01000023,184.3248138
439679.4007,5019051.157,2021-11-06T14:38:54,19.89999962,5.345454693,20.01000023,179.1524353
439677.0035,5019051.095,2021-11-06T14:38:55,19.89999962,5.345454693,20.01000023,171.1587524
439674.5923,5019051.048,2021-11-06T14:38:56,19.79999924,5.393181801,20.01000023,161.9230347
439672.1671,5019051.001,2021-11-06T14:38:57,19.70000076,5.413636208,20.01000023,157.3233032
439669.7561,5019050.968,2021-11-06T14:38:58,19.60000038,5.393181801,20.01000023,157.6488342
439667.359,5019050.92,2021-11-06T14:38:59,19.5,5.3659091,20.01000023,159.5886993
439664.9478,5019050.859,2021-11-06T14:39:00,19.5,5.393181801,20.01000023,157.3765259
439662.5366,5019050.812,2021-11-06T14:39:01,19.39999962,5.393181801,20.01000023,152.8823853
439660.1111,5019050.737,2021-11-06T14:39:02,19.39999962,5.413636208,20.01000023,145.7640533
439657.6997,5019050.661,2021-11-06T14:39:03,19.39999962,5.413636208,20.01000023,139.6905518
439655.2601,5019050.586,2021-11-06T14:39:04,19.29999924,5.434091091,20.01000023,134.2112732
439652.8206,5019050.525,2021-11-06T14:39:05,19.20000076,5.434091091,20.01000023,129.2451019
439650.3812,5019050.464,2021-11-06T14:39:06,19.10000038,5.461363792,20.01000023,123.1808395
439647.9277,5019050.418,2021-11-06T14:39:07,19,5.481818199,20.01000023,117.772522
439645.4603,5019050.385,2021-11-06T14:39:08,18.89999962,5.502272606,20.01000023,113.7794189
439642.9931,5019050.366,2021-11-06T14:39:09,18.79999924,5.502272606,20.01000023,112.0673599
439640.5258,5019050.348,2021-11-06T14:39:10,18.70000076,5.522727489,20.01000023,113.1756287
439638.045,5019050.386,2021-11-06T14:39:11,18.79999924,5.522727489,20.01000023,117.1887741
439635.5787,5019050.465,2021-11-06T14:39:12,18.79999924,5.522727489,20.01000023,122.2638779
439633.0844,5019050.573,2021-11-06T14:39:13,18.79999924,5.550000191,20.01000023,129.0087738
439630.6051,5019050.766,2021-11-06T14:39:14,18.89999962,5.570454597,20.01000023,137.5139008
439628.1119,5019050.986,2021-11-06T14:39:15,18.89999962,5.570454597,20.01000023,147.1078949
439625.6331,5019051.235,2021-11-06T14:39:16,19,5.570454597,20.01000023,155.5960693
439623.1546,5019051.511,2021-11-06T14:39:17,19.29999924,5.570454597,20.01000023,162.7480469
439620.6759,5019051.774,2021-11-06T14:39:18,19.39999962,5.570454597,20.01000023,169.8110199
439618.2114,5019052.05,2021-11-06T14:39:19,19.5,5.570454597,20.01000023,176.4024963
439615.7188,5019052.327,2021-11-06T14:39:20,19.70000076,5.590909004,20.01000023,180.7287903
439613.2121,5019052.604,2021-11-06T14:39:21,19.79999924,5.611363411,20.01000023,184.3306885
439610.7053,5019052.881,2021-11-06T14:39:22,19.89999962,5.638636589,20.01000023,184.1019287
439608.2127,5019053.158,2021-11-06T14:39:23,19.89999962,5.638636589,20.01000023,184.9934692
439605.692,5019053.449,2021-11-06T14:39:24,19.89999962,5.638636589,20.01000023,187.6680756
439603.185,5019053.698,2021-11-06T14:39:25,19.89999962,5.659090996,20.01000023,189.6546936
439600.6638,5019053.932,2021-11-06T14:39:26,19.89999962,5.638636589,20.01000023,191.6799774
439598.1563,5019054.125,2021-11-06T14:39:27,19.89999962,5.611363411,20.01000023,190.371933
439595.6485,5019054.29,2021-11-06T14:39:28,19.89999962,5.611363411,20.01000023,185.8925934
439593.1262,5019054.412,2021-11-06T14:39:29,19.89999962,5.638636589,20.01000023,180.0900269
439590.6036,5019054.506,2021-11-06T14:39:30,19.89999962,5.638636589,20.01000023,175.6323547
439588.081,5019054.601,2021-11-06T14:39:31,19.89999962,5.611363411,20.01000023,172.4545746
439585.587,5019054.737,2021-11-06T14:39:32,19.89999962,5.590909004,20.01000023,170.3880615
439583.1077,5019054.929,2021-11-06T14:39:33,19.79999924,5.570454597,20.01000023,169.4200745
439580.6152,5019055.22,2021-11-06T14:39:34,19.70000076,5.570454597,20.01000023,170.0836792
439578.1513,5019055.553,2021-11-06T14:39:35,19.70000076,5.590909004,20.01000023,169.9121094
439575.6596,5019055.928,2021-11-06T14:39:36,19.79999924,5.590909004,20.01000023,168.8002472
439573.1963,5019056.317,2021-11-06T14:39:37,19.79999924,5.611363411,20.01000023,165.4939728
439570.7191,5019056.734,2021-11-06T14:39:38,19.79999924,5.590909004,20.01000023,163.3986359
439568.2419,5019057.151,2021-11-06T14:39:39,19.79999924,5.611363411,20.01000023,161.4575348
439565.7788,5019057.568,2021-11-06T14:39:40,19.89999962,5.590909004,20.01000023,160.497467
439563.3016,5019057.985,2021-11-06T14:39:41,19.79999924,5.590909004,20.01000023,158.8972931
439560.8385,5019058.402,2021-11-06T14:39:42,19.79999924,5.590909004,20.01000023,155.7463684
439558.3753,5019058.805,2021-11-06T14:39:43,19.70000076,5.570454597,20.01000023,155.1561127
439555.8978,5019059.194,2021-11-06T14:39:44,19.70000076,5.590909004,20.01000023,155.9405518
439553.4345,5019059.583,2021-11-06T14:39:45,19.70000076,5.570454597,20.01000023,158.3225708
439550.957,5019059.972,2021-11-06T14:39:46,19.60000038,5.590909004,20.01000023,159.744812
439548.5079,5019060.375,2021-11-06T14:39:47,19.60000038,5.570454597,20.01000023,160.7843018
439546.0303,5019060.75,2021-11-06T14:39:48,19.5,5.570454597,20.01000023,159.6238556
439543.5669,5019061.139,2021-11-06T14:39:49,19.5,5.570454597,20.01000023,157.3564606
439541.1033,5019061.5,2021-11-06T14:39:50,19.5,5.550000191,20.01000023,157.0261078
439538.6541,5019061.889,2021-11-06T14:39:51,19.5,5.570454597,20.01000023,157.8099365
439536.1907,5019062.277,2021-11-06T14:39:52,19.5,5.570454597,20.01000023,160.5308075
439533.7273,5019062.666,2021-11-06T14:39:53,19.39999962,5.570454597,20.01000023,163.0004272
439531.2638,5019063.041,2021-11-06T14:39:54,19.39999962,5.570454597,20.01000023,164.8165894
439528.8147,5019063.444,2021-11-06T14:39:55,19.29999924,5.550000191,20.01000023,163.8041382
439526.3515,5019063.847,2021-11-06T14:39:56,19.29999924,5.570454597,20.01000023,155.9290009
439523.874,5019064.236,2021-11-06T14:39:57,19.20000076,5.590909004,20.01000023,140.1319885
439521.3966,5019064.625,2021-11-06T14:39:58,19.20000076,5.611363411,20.01000023,119.2879944
439518.9191,5019065.014,2021-11-06T14:39:59,19.10000038,5.611363411,20.01000023,99.07728577
439516.4136,5019065.418,2021-11-06T14:40:00,19.10000038,5.659090996,20.01000023,83.4381485
439513.894,5019065.821,2021-11-06T14:40:01,19.10000038,5.727272511,20.01000023,74.46630859
439511.3321,5019066.225,2021-11-06T14:40:02,19,5.768181801,20.01000023,72.26696014
439508.7563,5019066.643,2021-11-06T14:40:03,19.10000038,5.815908909,20.01000023,73.33141327
439506.1945,5019067.061,2021-11-06T14:40:04,19.29999924,5.836363792,20.01000023,78.53434753
439503.6046,5019067.479,2021-11-06T14:40:05,19.60000038,5.836363792,20.01000023,87.75252533
439501.0145,5019067.883,2021-11-06T14:40:06,19.79999924,5.863636494,20.01000023,98.71543121
439498.4243,5019068.274,2021-11-06T14:40:07,20,5.863636494,20.01000023,112.5974579
439495.8338,5019068.636,2021-11-06T14:40:08,20.10000038,5.836363792,20.01000023,125.8699112
439493.2715,5019068.997,2021-11-06T14:40:09,20.20000076,5.795454502,20.01000023,135.2413788
439490.7092,5019069.359,2021-11-06T14:40:10,20.39999962,5.768181801,20.01000023,139.8706207
439488.1611,5019069.735,2021-11-06T14:40:11,20.5,5.747727394,20.01000023,141.9281616
439485.6129,5019070.096,2021-11-06T14:40:12,20.70000076,5.747727394,20.01000023,143.3028717
439483.0788,5019070.458,2021-11-06T14:40:13,20.89999962,5.706818104,20.01000023,147.0107269
439480.5587,5019070.805,2021-11-06T14:40:14,21,5.706818104,20.01000023,151.168808
439478.0387,5019071.167,2021-11-06T14:40:15,21.10000038,5.706818104,20.01000023,155.7497253
439475.5185,5019071.514,2021-11-06T14:40:16,21.29999924,5.679545403,20.01000023,160.4491425
439472.9984,5019071.861,2021-11-06T14:40:17,21.5,5.679545403,20.01000023,163.5111237
439470.4783,5019072.209,2021-11-06T14:40:18,21.70000076,5.679545403,20.01000023,164.3923645
439467.9583,5019072.57,2021-11-06T14:40:19,21.79999924,5.679545403,20.01000023,162.0221252
439465.4523,5019072.931,2021-11-06T14:40:20,21.79999924,5.659090996,20.01000023,157.8379211
439462.9463,5019073.278,2021-11-06T14:40:21,21.79999924,5.659090996,20.01000023,153.0680847
439460.4403,5019073.626,2021-11-06T14:40:22,21.70000076,5.638636589,20.01000023,149.4622955
439457.9623,5019073.959,2021-11-06T14:40:23,21.5,5.590909004,20.01000023,147.5984802
439455.4984,5019074.291,2021-11-06T14:40:24,21.29999924,5.550000191,20.01000023,145.9504547
439453.0345,5019074.624,2021-11-06T14:40:25,21.10000038,5.550000191,20.01000023,144.9830627
439450.5709,5019074.985,2021-11-06T14:40:26,20.89999962,5.550000191,20.01000023,144.9033356
439448.1212,5019075.331,2021-11-06T14:40:27,20.79999924,5.550000191,20.01000023,145.9821167
439445.6575,5019075.678,2021-11-06T14:40:28,20.60000038,5.550000191,20.01000023,146.7996979
439443.1936,5019076.011,2021-11-06T14:40:29,20.60000038,5.570454597,20.01000023,145.8133698
439440.7155,5019076.33,2021-11-06T14:40:30,20.5,5.570454597,20.01000023,144.6534882
439438.2374,5019076.649,2021-11-06T14:40:31,20.29999924,5.590909004,20.01000023,143.1448517
439435.7594,5019076.982,2021-11-06T14:40:32,20.10000038,5.590909004,20.01000023,143.0556183
439433.2672,5019077.301,2021-11-06T14:40:33,19.89999962,5.611363411,20.01000023,142.8909302
439430.761,5019077.634,2021-11-06T14:40:34,19.89999962,5.638636589,20.01000023,141.3082581
439428.2546,5019077.939,2021-11-06T14:40:35,19.89999962,5.638636589,20.01000023,141.7540283
439425.7339,5019078.23,2021-11-06T14:40:36,19.79999924,5.659090996,20.01000023,142.3074188
439423.2131,5019078.507,2021-11-06T14:40:37,19.60000038,5.679545403,20.01000023,142.5927277
439420.6779,5019078.756,2021-11-06T14:40:38,19.5,5.679545403,20.01000023,144.1043854
439418.1423,5019078.963,2021-11-06T14:40:39,19.5,5.679545403,20.01000023,146.7729797
439415.6206,5019079.142,2021-11-06T14:40:40,19.60000038,5.659090996,20.01000023,152.0245209
439413.0984,5019079.278,2021-11-06T14:40:41,19.60000038,5.638636589,20.01000023,155.7080536
439410.59,5019079.373,2021-11-06T14:40:42,19.60000038,5.611363411,20.01000023,156.914444
439408.0807,5019079.383,2021-11-06T14:40:43,19.60000038,5.611363411,20.01000023,155.5656128
439405.5564,5019079.295,2021-11-06T14:40:44,19.60000038,5.638636589,20.01000023,152.1285553
439403.0315,5019079.15,2021-11-06T14:40:45,19.60000038,5.659090996,20.01000023,148.457962
439400.5492,5019079.034,2021-11-06T14:40:46,19.70000076,5.550000191,20.01000023,149.8257141
439398.1243,5019079.015,2021-11-06T14:40:47,19.70000076,5.434091091,20.01000023,154.4126129
439395.7433,5019079.178,2021-11-06T14:40:48,19.70000076,5.324999809,20.01000023,163.2543945
439393.3918,5019079.468,2021-11-06T14:40:49,19.79999924,5.304545403,20.01000023,168.8986053
439391.0412,5019079.855,2021-11-06T14:40:50,19.79999924,5.304545403,20.01000023,173.1685181
439388.7191,5019080.271,2021-11-06T14:40:51,19.89999962,5.304545403,20.01000023,177.6910248
439386.3687,5019080.673,2021-11-06T14:40:52,19.89999962,5.304545403,20.01000023,182.9032898
439384.0317,5019081.005,2021-11-06T14:40:53,20,5.304545403,20.01000023,185.0411987
439381.6659,5019081.28,2021-11-06T14:40:54,20,5.304545403,20.01000023,181.7284393
439379.2994,5019081.472,2021-11-06T14:40:55,20,5.324999809,20.01000023,169.7159882
439376.9182,5019081.607,2021-11-06T14:40:56,20,5.324999809,20.01000023,152.7443848
439374.5226,5019081.714,2021-11-06T14:40:57,19.89999962,5.345454693,20.01000023,134.4818878
439372.1263,5019081.737,2021-11-06T14:40:58,19.79999924,5.3659091,20.01000023,121.473259
439369.7154,5019081.718,2021-11-06T14:40:59,19.70000076,5.3659091,20.01000023,116.9287872
439367.2906,5019081.713,2021-11-06T14:41:00,19.5,5.413636208,20.01000023,118.0530472
439364.8661,5019081.751,2021-11-06T14:41:01,19.39999962,5.413636208,20.01000023,124.2731934
439362.4282,5019081.844,2021-11-06T14:41:02,19.39999962,5.434091091,20.01000023,130.3214874
439360.0047,5019081.98,2021-11-06T14:41:03,19.5,5.461363792,20.01000023,135.0602417
439357.5533,5019082.144,2021-11-06T14:41:04,19.39999962,5.461363792,20.01000023,139.8591156
439355.1016,5019082.28,2021-11-06T14:41:05,19.39999962,5.481818199,20.01000023,143.4896851
439352.6494,5019082.36,2021-11-06T14:41:06,19.20000076,5.481818199,20.01000023,147.5459442
439350.1967,5019082.383,2021-11-06T14:41:07,19.10000038,5.502272606,20.01000023,151.3317719
439347.7293,5019082.351,2021-11-06T14:41:08,19.10000038,5.502272606,20.01000023,154.5614166
439345.2472,5019082.262,2021-11-06T14:41:09,19.10000038,5.550000191,20.01000023,156.4341278
439342.7648,5019082.132,2021-11-06T14:41:10,19.10000038,5.550000191,20.01000023,160.550827
439340.2959,5019081.945,2021-11-06T14:41:11,19.10000038,5.550000191,20.01000023,165.5823212
439337.8269,5019081.743,2021-11-06T14:41:12,19.20000076,5.550000191,20.01000023,169.0324097
439335.3436,5019081.514,2021-11-06T14:41:13,19.39999962,5.570454597,20.01000023,168.9029388
439332.8458,5019081.257,2021-11-06T14:41:14,19.60000038,5.611363411,20.01000023,165.9066772
439330.3337,5019080.972,2021-11-06T14:41:15,19.79999924,5.638636589,20.01000023,162.4618988
439327.8357,5019080.687,2021-11-06T14:41:16,19.70000076,5.638636589,20.01000023,161.3238373
439325.3376,5019080.388,2021-11-06T14:41:17,19.70000076,5.638636589,20.01000023,159.9831848
439322.8394,5019080.089,2021-11-06T14:41:18,19.79999924,5.611363411,20.01000023,161.0090485
439320.3269,5019079.762,2021-11-06T14:41:19,19.79999924,5.638636589,20.01000023,163.8008728
439317.8147,5019079.463,2021-11-06T14:41:20,19.79999924,5.659090996,20.01000023,168.100647
439315.2882,5019079.15,2021-11-06T14:41:21,19.79999924,5.659090996,20.01000023,172.1030426
439312.7618,5019078.851,2021-11-06T14:41:22,19.89999962,5.679545403,20.01000023,173.9247437
439310.2496,5019078.552,2021-11-06T14:41:23,19.89999962,5.659090996,20.01000023,176.3300018
439307.7372,5019078.239,2021-11-06T14:41:24,20,5.659090996,20.01000023,176.5534668
439305.2247,5019077.912,2021-11-06T14:41:25,20,5.659090996,20.01000023,173.891861
439302.7116,5019077.528,2021-11-06T14:41:26,20.10000038,5.659090996,20.01000023,167.9148865
439300.2124,5019077.117,2021-11-06T14:41:27,20.10000038,5.659090996,20.01000023,162.1552734
439297.7267,5019076.649,2021-11-06T14:41:28,20.10000038,5.659090996,20.01000023,157.7247925
439295.2267,5019076.153,2021-11-06T14:41:29,20.10000038,5.679545403,20.01000023,153.1837006
439292.7546,5019075.629,2021-11-06T14:41:30,20.10000038,5.659090996,20.01000023,149.7499542
439290.2686,5019075.133,2021-11-06T14:41:31,20.10000038,5.659090996,20.01000023,147.5347137
439287.7828,5019074.651,2021-11-06T14:41:32,20.10000038,5.659090996,20.01000023,147.9777527
