X,Y,timestamp,moisture,speed,width,yield,inBoundary
440829.2735,5018652.787,2021-11-07T01:00:25,22,2.911363602,20.01000023,80.67408098,1
440829.8996,5018651.896,2021-11-07T01:00:26,21.70000076,3.777272701,20.01000023,89.7278268,1
440830.7201,5018650.694,2021-11-07T01:00:27,21.29999924,4.050000191,20.01000023,103.6175363,1
440831.6516,5018649.294,2021-11-07T01:00:28,21,3.756818295,20.01000023,129.2788871,1
440832.6661,5018647.725,2021-11-07T01:00:29,20.79999924,4.186363697,20.01000023,126.3957432,1
440833.7073,5018646.001,2021-11-07T01:00:30,20.70000076,4.520454407,20.01000023,122.1542794,1
440834.7616,5018644.164,2021-11-07T01:00:31,20.70000076,4.745454311,20.01000023,118.9832589,1
440835.8435,5018642.271,2021-11-07T01:00:32,20.89999962,4.875,20.01000023,117.0561698,1
440836.9249,5018640.322,2021-11-07T01:00:33,21,4.9909091,20.01000023,115.6825823,1
440838.0344,5018638.359,2021-11-07T01:00:34,21.10000038,5.052272797,20.01000023,116.0922416,1
440839.1436,5018636.367,2021-11-07T01:00:35,21.39999962,5.099999905,20.01000023,116.985587,1
440840.295,5018634.361,2021-11-07T01:00:36,21.5,5.168181896,20.01000023,119.1067854,1
440841.4323,5018632.355,2021-11-07T01:00:37,21.60000038,5.168181896,20.01000023,124.1890782,1
440842.5695,5018630.335,2021-11-07T01:00:38,21.5,5.188636303,20.01000023,129.5518712,1
440843.7066,5018628.315,2021-11-07T01:00:39,21.29999924,5.20909071,20.01000023,134.5847255,1
440844.8716,5018626.252,2021-11-07T01:00:40,21.10000038,5.304545403,20.01000023,136.231114,1
440846.0223,5018624.176,2021-11-07T01:00:41,20.89999962,5.324999809,20.01000023,137.4496111,1
440847.1871,5018622.099,2021-11-07T01:00:42,20.70000076,5.324999809,20.01000023,137.7971453,1
440848.3518,5018620.009,2021-11-07T01:00:43,20.60000038,5.345454693,20.01000023,135.1134208,1
440849.5306,5018617.918,2021-11-07T01:00:44,20.5,5.3659091,20.01000023,130.5854405,1
440850.7094,5018615.827,2021-11-07T01:00:45,20.29999924,5.393181801,20.01000023,125.6166382,1
440851.8741,5018613.737,2021-11-07T01:00:46,20.29999924,5.3659091,20.01000023,122.5280151,1
440853.0529,5018611.646,2021-11-07T01:00:47,20.29999924,5.3659091,20.01000023,119.2668108,1
440854.2175,5018609.542,2021-11-07T01:00:48,20.20000076,5.393181801,20.01000023,114.1714652,1
440855.3959,5018607.409,2021-11-07T01:00:49,20.10000038,5.461363792,20.01000023,106.0040109,1
440856.5881,5018605.248,2021-11-07T01:00:50,19.89999962,5.550000191,20.01000023,97.78177316,1
440857.8081,5018603.044,2021-11-07T01:00:51,19.60000038,5.638636589,20.01000023,93.92168318,1
440859.0282,5018600.841,2021-11-07T01:00:52,19.29999924,5.638636589,20.01000023,95.1699742,1
440860.2342,5018598.651,2021-11-07T01:00:53,19,5.611363411,20.01000023,100.5157732,1
440861.4544,5018596.462,2021-11-07T01:00:54,19,5.590909004,20.01000023,106.7911028,1
440862.6605,5018594.273,2021-11-07T01:00:55,19.20000076,5.611363411,20.01000023,111.5589774,1
440863.8804,5018592.055,2021-11-07T01:00:56,19.5,5.659090996,20.01000023,113.3306972,1
440865.1002,5018589.823,2021-11-07T01:00:57,19.70000076,5.706818104,20.01000023,113.8690883,1
440866.3341,5018587.592,2021-11-07T01:00:58,20,5.727272511,20.01000023,111.2859846,1
440867.5819,5018585.346,2021-11-07T01:00:59,20.10000038,5.727272511,20.01000023,106.3334263,1
440868.8299,5018583.114,2021-11-07T01:01:00,20.29999924,5.706818104,20.01000023,100.3146537,1
440870.064,5018580.91,2021-11-07T01:01:01,20.39999962,5.679545403,20.01000023,95.8342198,1
440871.298,5018578.693,2021-11-07T01:01:02,20.5,5.679545403,20.01000023,94.39665877,1
440872.5318,5018576.447,2021-11-07T01:01:03,20.60000038,5.727272511,20.01000023,93.92712402,1
440873.7657,5018574.215,2021-11-07T01:01:04,20.79999924,5.727272511,20.01000023,95.42553711,1
440875.0135,5018571.969,2021-11-07T01:01:05,21.29999924,5.768181801,20.01000023,95.86242675,1
440876.261,5018569.681,2021-11-07T01:01:06,22.20000076,5.815908909,20.01000023,96.0864345,1
440877.5226,5018567.407,2021-11-07T01:01:07,22.39999962,5.836363792,20.01000023,97.58877127,1
440878.7704,5018565.147,2021-11-07T01:01:08,22.5,5.768181801,20.01000023,100.30079,1
440880.0184,5018562.915,2021-11-07T01:01:09,22.5,5.727272511,20.01000023,104.4127546,1
440881.2663,5018560.683,2021-11-07T01:01:10,22.5,5.706818104,20.01000023,111.6024083,1
440882.4861,5018558.452,2021-11-07T01:01:11,22.5,5.727272511,20.01000023,120.9660034,1
440883.7341,5018556.22,2021-11-07T01:01:12,22.5,5.706818104,20.01000023,131.196725,1
440884.9539,5018553.988,2021-11-07T01:01:13,22.5,5.679545403,20.01000023,138.6748657,1
440886.1741,5018551.799,2021-11-07T01:01:14,22.5,5.638636589,20.01000023,136.6631731,1
440887.3942,5018549.595,2021-11-07T01:01:15,22.5,5.611363411,20.01000023,122.5982753,1
440888.5445,5018547.477,2021-11-07T01:01:16,22.5,5.413636208,20.01000023,106.8696028,1
440889.6248,5018545.401,2021-11-07T01:01:17,22.5,5.20909071,20.01000023,96.13280379,1
440890.6629,5018543.34,2021-11-07T01:01:18,22.5,5.168181896,20.01000023,89.83837891,1
440891.6587,5018541.279,2021-11-07T01:01:19,22.5,5.147727489,20.01000023,82.6397182,1
440892.5984,5018539.246,2021-11-07T01:01:20,21.79999924,5.03181839,20.01000023,73.1202567,1
440893.5106,5018537.285,2021-11-07T01:01:21,20.20000076,4.83409071,20.01000023,58.51014055,1
440894.3114,5018535.479,2021-11-07T01:01:22,19.79999924,4.629545689,8.010000229,97.7344622,1
440886.2021,5018553.288,2021-11-07T01:01:37,22.5,3.62045455,1.50999999,80.07849121,1
440886.4479,5018552.428,2021-11-07T01:01:38,22.5,3.913636446,2.49000001,44.92376273,1
440886.7463,5018551.175,2021-11-07T01:01:39,22.5,3.981818199,1.50999999,113.2617013,1
440887.0283,5018549.669,2021-11-07T01:01:40,22.5,3.62045455,2.49000001,156.4764404,1
440887.3083,5018547.952,2021-11-07T01:01:41,22.5,3.893181801,4.989999771,145.2232579,1
440887.5733,5018546.137,2021-11-07T01:01:42,22.5,4.118181705,7.510000229,147.8413086,1
440887.8376,5018544.251,2021-11-07T01:01:43,22.5,4.247727394,9.510000229,148.1089739,1
440888.1015,5018542.324,2021-11-07T01:01:44,22.5,4.363636494,12.01000023,130.8702654,1
440888.3934,5018540.368,2021-11-07T01:01:45,22.5,4.404545307,13.47999954,122.0699289,1
440888.7138,5018538.454,2021-11-07T01:01:46,22.5,4.3840909,14.98999977,106.5846645,1
440889.0625,5018536.539,2021-11-07T01:01:47,22.5,4.315908909,16.98999977,84.24642509,1
440889.3716,5018534.921,2021-11-07T01:01:48,22.5,3.24545455,18.01000023,83.21932548,1
440889.6408,5018533.555,2021-11-07T01:01:49,22.5,2.284090996,20.01000023,74.4990932,1
440889.8294,5018532.612,2021-11-07T01:01:50,22.5,1.227272749,16.01000023,111.4021345,1
440892.9982,5018533.763,2021-11-07T01:02:12,20.60000038,1.165909052,15.48999977,16.55645534,1
440892.6436,5018533.527,2021-11-07T01:02:13,20.60000038,2.195454597,2.49000001,200.5539027,1
440891.9064,5018533.098,2021-11-07T01:02:14,20.60000038,3.286363602,4.489999771,199.2609863,1
440890.7582,5018532.435,2021-11-07T01:02:15,20.39999962,4.227272511,4.989999771,262.8977923,1
440889.3267,5018531.633,2021-11-07T01:02:16,20.29999924,3.961363554,12.98999977,144.8446481,1
440887.6544,5018530.707,2021-11-07T01:02:17,20.20000076,4.275000095,20.01000023,102.463562,1
440885.8264,5018529.712,2021-11-07T01:02:18,20.29999924,4.650000095,20.01000023,105.9098162,1
440883.9414,5018528.662,2021-11-07T01:02:19,20.39999962,4.83409071,20.01000023,110.0126168,1
440881.9998,5018527.584,2021-11-07T01:02:20,20.5,4.9909091,20.01000023,113.9165824,1
440880.0015,5018526.479,2021-11-07T01:02:21,20.70000076,5.099999905,20.01000023,123.8800485,1
440877.947,5018525.388,2021-11-07T01:02:22,20.79999924,5.188636303,20.01000023,138.367606,1
440875.8926,5018524.311,2021-11-07T01:02:23,20.89999962,5.20909071,20.01000023,150.5103062,1
440873.8103,5018523.263,2021-11-07T01:02:24,21.10000038,5.188636303,20.01000023,153.5833915,1
440871.7141,5018522.242,2021-11-07T01:02:25,21.10000038,5.20909071,20.01000023,141.1029663,1
440869.6326,5018521.278,2021-11-07T01:02:26,21.20000076,5.147727489,20.01000023,120.0370483,1
440867.7074,5018520.453,2021-11-07T01:02:27,21.20000076,4.650000095,20.01000023,108.9661865,1
440866.0524,5018519.865,2021-11-07T01:02:28,21.20000076,3.313636303,20.01000023,136.5013951,1
440864.4973,5018519.415,2021-11-07T01:02:29,21.29999924,3.599999905,20.01000023,126.8552944,1
440862.8591,5018519.122,2021-11-07T01:02:30,21.29999924,3.736363649,20.01000023,131.4750366,1
440860.9964,5018518.942,2021-11-07T01:02:31,21.29999924,4.186363697,20.01000023,129.1357596,1
440858.9097,5018518.934,2021-11-07T01:02:32,21.20000076,4.677272797,20.01000023,129.468532,1
440856.6554,5018519.095,2021-11-07T01:02:33,21.10000038,5.03181839,20.01000023,133.7782767,1
440854.2899,5018519.427,2021-11-07T01:02:34,20.89999962,5.345454693,20.01000023,138.7802473,1
440851.8549,5018519.857,2021-11-07T01:02:35,20.70000076,5.502272606,20.01000023,145.1111363,1
440849.3926,5018520.386,2021-11-07T01:02:36,20.39999962,5.638636589,20.01000023,150.107823,1
440846.8742,5018520.957,2021-11-07T01:02:37,20.39999962,5.768181801,20.01000023,152.7965262,1
440844.3281,5018521.572,2021-11-07T01:02:38,20.29999924,5.863636494,20.01000023,153.4823347,1
440841.7823,5018522.214,2021-11-07T01:02:39,20.29999924,5.863636494,20.01000023,152.2033168,1
440839.2508,5018522.884,2021-11-07T01:02:40,20.29999924,5.863636494,20.01000023,149.2189418,1
440836.7193,5018523.554,2021-11-07T01:02:41,20.29999924,5.815908909,20.01000023,148.7241211,1
440834.2162,5018524.252,2021-11-07T01:02:42,20.29999924,5.815908909,20.01000023,147.8644496,1
440831.685,5018524.95,2021-11-07T01:02:43,20.29999924,5.863636494,20.01000023,144.1028617,1
440829.1536,5018525.634,2021-11-07T01:02:44,20.39999962,5.863636494,20.01000023,138.8124041,1
440826.6224,5018526.332,2021-11-07T01:02:45,20.60000038,5.863636494,20.01000023,130.8183943,1
440824.0909,5018527.002,2021-11-07T01:02:46,20.89999962,5.836363792,20.01000023,121.5807408,1
440821.5737,5018527.686,2021-11-07T01:02:47,21.20000076,5.836363792,20.01000023,111.3792376,1
440819.0423,5018528.371,2021-11-07T01:02:48,21.5,5.863636494,20.01000023,101.2008841,1
440816.511,5018529.055,2021-11-07T01:02:49,21.60000038,5.863636494,20.01000023,93.94240896,1
440813.9797,5018529.753,2021-11-07T01:02:50,21.79999924,5.8840909,20.01000023,87.54095459,1
440811.4062,5018530.452,2021-11-07T01:02:51,21.79999924,5.925000191,20.01000023,81.55474854,1
440808.8467,5018531.136,2021-11-07T01:02:52,22.10000038,5.925000191,20.01000023,77.11792864,1
440806.3013,5018531.834,2021-11-07T01:02:53,22.39999962,5.904545307,20.01000023,75.02590507,1
440803.7418,5018532.519,2021-11-07T01:02:54,22.70000076,5.904545307,20.01000023,75.96777345,1
440801.2106,5018533.217,2021-11-07T01:02:55,22.60000038,5.8840909,20.01000023,80.45643834,1
440798.665,5018533.887,2021-11-07T01:02:56,22.5,5.8840909,20.01000023,86.75734166,1
440796.1198,5018534.6,2021-11-07T01:02:57,22.5,5.904545307,20.01000023,94.69077846,1
440793.5745,5018535.298,2021-11-07T01:02:58,22.5,5.904545307,20.01000023,104.1598598,1
440791.029,5018535.982,2021-11-07T01:02:59,22.5,5.904545307,20.01000023,111.5704433,1
440788.4837,5018536.681,2021-11-07T01:03:00,22.5,5.863636494,20.01000023,118.9819772,1
440785.9804,5018537.351,2021-11-07T01:03:01,22.5,5.815908909,20.01000023,127.8998849,1
440783.463,5018538.021,2021-11-07T01:03:02,22.5,5.795454502,20.01000023,134.6430228,1
440780.9599,5018538.704,2021-11-07T01:03:03,22.5,5.815908909,20.01000023,129.1537999,1
440778.4285,5018539.389,2021-11-07T01:03:04,22.5,5.863636494,20.01000023,113.1779785,1
440775.8691,5018540.087,2021-11-07T01:03:05,22.5,5.904545307,20.01000023,100.0428641,1
440773.3237,5018540.771,2021-11-07T01:03:06,22.5,5.904545307,20.01000023,100.8662633,1
440770.8064,5018541.455,2021-11-07T01:03:07,22.39999962,5.815908909,20.01000023,112.9984567,1
440768.43,5018542.124,2021-11-07T01:03:08,21.70000076,5.522727489,20.01000023,124.5176217,1
440766.166,5018542.75,2021-11-07T01:03:09,21.20000076,5.256818295,20.01000023,118.4863804,1
440764.1271,5018543.331,2021-11-07T01:03:10,21.10000038,4.206818104,20.01000023,114.1273193,1
440762.6509,5018543.766,2021-11-07T01:03:11,21.10000038,2.461363554,12.01000023,221.1280693,1
440781.5786,5018538.53,2021-11-07T01:03:24,22.5,3.559090853,4.989999771,24.64996555,1
440780.8483,5018538.832,2021-11-07T01:03:25,22.5,4.159090996,2,52.62928989,1
440779.711,5018539.334,2021-11-07T01:03:26,22.5,4.118181705,2.49000001,66.4104745,1
440778.3352,5018539.966,2021-11-07T01:03:27,22.5,3.559090853,2.49000001,159.1743164,1
440776.8338,5018540.724,2021-11-07T01:03:28,22.5,3.756818295,4.989999771,158.2787214,1
440775.2205,5018541.583,2021-11-07T01:03:29,22.5,4.090909004,6,192.2268589,1
440773.5092,5018542.512,2021-11-07T01:03:30,22.5,4.363636494,7.510000229,169.2114607,1
440771.7423,5018543.526,2021-11-07T01:03:31,22.5,4.561363697,9.510000229,130.0757098,1
440769.9478,5018544.611,2021-11-07T01:03:32,22.10000038,4.697727203,11.52000046,104.801348,1
440768.1956,5018545.696,2021-11-07T01:03:33,21.5,4.588636398,13.47999954,94.78831264,1
440766.5416,5018546.723,2021-11-07T01:03:34,21.29999924,4.336363792,14.98999977,88.90884836,1
440765.0698,5018547.636,2021-11-07T01:03:35,21.20000076,3.756818295,17.48999977,80.54002163,1
440763.7381,5018548.449,2021-11-07T01:03:36,21.20000076,3.088636398,20.01000023,71.22198486,1
440762.5606,5018549.177,2021-11-07T01:03:37,21.39999962,2.570454597,20.01000023,64.26167516,1
440761.8036,5018549.634,2021-11-07T01:03:38,21.5,1.479545474,4,382.9577986,1
440763.4091,5018546.443,2021-11-07T01:03:49,21.89999962,0.763636351,17.48999977,18.35085623,1
440763.2697,5018548.116,2021-11-07T01:03:52,22.10000038,2.795454502,1.50999999,440.1527273,1
440763.2514,5018549.171,2021-11-07T01:03:53,22.10000038,2.413636446,6.5,255.5511475,1
440763.2772,5018550.421,2021-11-07T01:03:54,21.79999924,2.843181849,15.48999977,147.1080148,1
440763.3756,5018551.895,2021-11-07T01:03:55,21.39999962,3.313636303,20.01000023,124.2506888,1
440763.5468,5018553.608,2021-11-07T01:03:56,21,3.872727156,20.01000023,125.4096244,1
440763.8191,5018555.587,2021-11-07T01:03:57,20.79999924,4.452272892,20.01000023,123.868539,1
440764.149,5018557.692,2021-11-07T01:03:58,21,4.786363602,20.01000023,126.8387974,1
440764.5081,5018559.894,2021-11-07T01:03:59,21.10000038,5.011363506,20.01000023,130.8674316,1
440764.9102,5018562.181,2021-11-07T01:04:00,21.29999924,5.188636303,20.01000023,135.115278,1
440765.2988,5018564.538,2021-11-07T01:04:01,21.5,5.345454693,20.01000023,142.3338274,1
440765.6879,5018566.937,2021-11-07T01:04:02,21.60000038,5.461363792,20.01000023,151.7432861,1
440766.1056,5018569.378,2021-11-07T01:04:03,21.70000076,5.550000191,20.01000023,157.0947789,1
440766.495,5018571.82,2021-11-07T01:04:04,21.70000076,5.522727489,20.01000023,158.3152553,1
440766.9267,5018574.247,2021-11-07T01:04:05,21.79999924,5.522727489,20.01000023,153.6717006,1
440767.3583,5018576.674,2021-11-07T01:04:06,21.89999962,5.522727489,20.01000023,149.9266183,1
440767.8459,5018579.058,2021-11-07T01:04:07,22,5.461363792,20.01000023,150.9690813,1
440768.3896,5018581.413,2021-11-07T01:04:08,22,5.434091091,20.01000023,153.9779227,1
440768.9754,5018583.741,2021-11-07T01:04:09,22,5.393181801,20.01000023,156.9604667,1
440769.6458,5018586.067,2021-11-07T01:04:10,22.10000038,5.393181801,20.01000023,155.4000419,1
440770.3583,5018588.379,2021-11-07T01:04:11,22,5.434091091,20.01000023,150.3760986,1
440771.099,5018590.69,2021-11-07T01:04:12,21.89999962,5.434091091,20.01000023,146.0608346,1
440771.8538,5018593.002,2021-11-07T01:04:13,21.60000038,5.461363792,20.01000023,141.3869193,1
440772.6228,5018595.327,2021-11-07T01:04:14,21.29999924,5.461363792,20.01000023,136.9559501,1
440773.3917,5018597.638,2021-11-07T01:04:15,21.10000038,5.481818199,20.01000023,131.3741717,1
440774.175,5018599.978,2021-11-07T01:04:16,20.79999924,5.522727489,20.01000023,125.0492292,1
440774.9441,5018602.317,2021-11-07T01:04:17,20.60000038,5.550000191,20.01000023,119.3641183,1
440775.7134,5018604.671,2021-11-07T01:04:18,20.29999924,5.522727489,20.01000023,116.332877,1
440776.4823,5018606.982,2021-11-07T01:04:19,20.10000038,5.481818199,20.01000023,115.2092459,1
440777.2371,5018609.293,2021-11-07T01:04:20,20,5.434091091,20.01000023,115.9048026,1
440777.9778,5018611.605,2021-11-07T01:04:21,19.89999962,5.413636208,20.01000023,115.5599627,1
440778.6902,5018613.903,2021-11-07T01:04:22,19.79999924,5.413636208,20.01000023,114.7748849,1
440779.3889,5018616.243,2021-11-07T01:04:23,19.79999924,5.461363792,20.01000023,111.4687849,1
440780.0877,5018618.597,2021-11-07T01:04:24,20,5.502272606,20.01000023,108.995963,1
440780.7584,5018620.965,2021-11-07T01:04:25,20.20000076,5.502272606,20.01000023,106.4489223,1
440781.4008,5018623.32,2021-11-07T01:04:26,21.70000076,5.461363792,20.01000023,102.5321655,1
440782.0149,5018625.661,2021-11-07T01:04:27,22.29999924,5.461363792,20.01000023,99.51519775,1
440782.5588,5018628.031,2021-11-07T01:04:28,22.39999962,5.413636208,20.01000023,99.36410959,1
440783.0038,5018630.387,2021-11-07T01:04:29,22.5,5.393181801,20.01000023,99.16169957,1
440783.3082,5018632.773,2021-11-07T01:04:30,22.5,5.393181801,20.01000023,98.26022775,1
440783.4997,5018635.16,2021-11-07T01:04:31,22.5,5.3659091,20.01000023,97.85359411,1
440783.5644,5018637.548,2021-11-07T01:04:32,22.5,5.345454693,20.01000023,97.77327184,1
440783.5022,5018639.938,2021-11-07T01:04:33,22.5,5.3659091,20.01000023,92.41727993,1
440783.3412,5018642.314,2021-11-07T01:04:34,22.5,5.345454693,20.01000023,82.31145368,1
440783.0816,5018644.691,2021-11-07T01:04:35,22.5,5.345454693,20.01000023,71.39722552,1
440782.7229,5018647.041,2021-11-07T01:04:36,22,5.345454693,20.01000023,65.90784127,1
440782.294,5018649.406,2021-11-07T01:04:37,19.89999962,5.3659091,20.01000023,67.89250402,1
440781.794,5018651.715,2021-11-07T01:04:38,19.10000038,5.277272701,20.01000023,71.64565604,1
440781.2368,5018653.94,2021-11-07T01:04:39,19,5.147727489,20.01000023,69.09746879,1
440780.6508,5018656.096,2021-11-07T01:04:40,19,5.011363506,20.01000023,54.24722289,1
440780.0906,5018657.998,2021-11-07T01:04:41,19,3.893181801,20.01000023,40.46100289,1
440779.6942,5018659.322,2021-11-07T01:04:42,19.10000038,2.147727251,8.010000229,103.3038766,1
440784.1483,5018645.693,2021-11-07T01:04:52,22.5,3.354545355,6.989999771,26.96782357,1
440784.0273,5018646.312,2021-11-07T01:04:53,22.29999924,4.206818104,4.489999771,51.63719395,1
440783.8834,5018647.508,2021-11-07T01:04:54,20.60000038,4.452272892,4.989999771,80.75183977,1
440783.7432,5018649.097,2021-11-07T01:04:55,19.79999924,4.206818104,4.989999771,129.4868164,1
440783.6474,5018650.911,2021-11-07T01:04:56,19.5,4.090909004,6.5,131.1062796,1
440783.6234,5018652.864,2021-11-07T01:04:57,19.20000076,4.363636494,8.010000229,118.9750366,1
440783.6564,5018654.873,2021-11-07T01:04:58,18.89999962,4.54090929,10.5,104.6228463,1
440783.7176,5018656.896,2021-11-07T01:04:59,18.70000076,4.520454407,12.98999977,92.9811227,1
440783.8057,5018658.764,2021-11-07T01:05:00,18.60000038,4.186363697,15.48999977,81.93719482,1
440783.9211,5018660.547,2021-11-07T01:05:01,18.39999962,4.029545307,20.01000023,58.43681554,1
440784.0357,5018662.247,2021-11-07T01:05:02,18.29999924,3.647727251,20.01000023,55.49979946,1
440784.1317,5018663.468,2021-11-07T01:05:03,18.20000076,1.540909052,20.01000023,109.8967459,1
440782.2825,5018660.211,2021-11-07T01:05:10,21.29999924,0.872727275,19,47.66222273,1
440782.3534,5018660.253,2021-11-07T01:05:11,22.20000076,1.165909052,3.50999999,178.9825788,1
440783.3639,5018661.269,2021-11-07T01:05:13,22.5,3.313636303,1.50999999,233.3151157,1
440784.2317,5018662.104,2021-11-07T01:05:14,21.10000038,3.579545498,4.489999771,144.8146014,1
440785.3975,5018663.133,2021-11-07T01:05:15,19.60000038,3.913636446,12.01000023,101.9924142,1
440786.8037,5018664.258,2021-11-07T01:05:16,19.10000038,4.050000191,19.48999977,92.63089425,1
440788.4362,5018665.451,2021-11-07T01:05:17,18.79999924,4.54090929,20.01000023,91.42510114,1
440790.1249,5018666.616,2021-11-07T01:05:18,18.5,4.588636398,20.01000023,88.02289691,1
440791.3733,5018667.447,2021-11-07T01:05:19,18.29999924,2.038636446,20.01000023,172.2136231,1
440792.0402,5018667.905,2021-11-07T01:05:20,18.29999924,0.422727287,16.01000023,810.710798,1
440791.1341,5018667.491,2021-11-07T01:05:24,22.39999962,0.627272725,8.010000229,271.420445,1
440791.2476,5018667.575,2021-11-07T01:05:25,22.5,1.029545426,10.01000023,160.476981,1
440791.6446,5018667.81,2021-11-07T01:05:26,22.5,2.079545498,2.49000001,526.0580705,1
440792.3961,5018668.267,2021-11-07T01:05:27,22.5,3.197727203,15.48999977,95.25599016,1
440793.4169,5018668.875,2021-11-07T01:05:28,22.5,3.334090948,20.01000023,96.97070313,1
440794.5512,5018669.567,2021-11-07T01:05:29,22.5,2.972727299,20.01000023,122.6598772,1
440795.7989,5018670.314,2021-11-07T01:05:30,22.5,3.24545455,20.01000023,115.3483887,1
440797.2028,5018671.186,2021-11-07T01:05:31,22.5,3.715909004,20.01000023,101.3988299,1
440798.7626,5018672.141,2021-11-07T01:05:32,22.5,4.070454597,20.01000023,93.76117816,1
440800.379,5018673.124,2021-11-07T01:05:33,22.5,4.247727394,20.01000023,90.42047991,1
440802.0662,5018674.134,2021-11-07T01:05:34,22.5,4.404545307,20.01000023,82.78592355,1
440803.81,5018675.171,2021-11-07T01:05:35,22.10000038,4.54090929,20.01000023,69.41430664,1
440805.5823,5018676.237,2021-11-07T01:05:36,20.70000076,4.609090805,20.01000023,52.34729875,1
440807.3829,5018677.316,2021-11-07T01:05:37,20.39999962,4.677272797,20.01000023,35.76513018,1
440809.1692,5018678.367,2021-11-07T01:05:38,20.5,4.697727203,12.01000023,43.33553205,1
440809.7553,5018683.743,2021-11-07T01:05:52,20.89999962,2.570454597,2.99000001,58.13659668,0
440809.8878,5018682.843,2021-11-07T01:05:53,20.89999962,2.843181849,5.510000229,31.69070871,0
440810.0043,5018681.732,2021-11-07T01:05:54,20.89999962,2.775000095,4.989999771,46.60880825,1
440810.1759,5018680.479,2021-11-07T01:05:55,20.89999962,2.815909147,4.989999771,81.26375036,1
440810.4313,5018679.156,2021-11-07T01:05:56,20.89999962,3.040909052,4.989999771,150.5019183,1
440810.8126,5018677.719,2021-11-07T01:05:57,20.79999924,3.375,12.01000023,103.0147444,1
440811.3752,5018676.07,2021-11-07T01:05:58,20.79999924,3.913636446,17.48999977,84.96742466,1
440812.0774,5018674.279,2021-11-07T01:05:59,20.70000076,4.315908909,17.48999977,90.33236259,1
440812.9056,5018672.388,2021-11-07T01:06:00,20.39999962,4.650000095,17.48999977,92.75961739,1
440813.8314,5018670.384,2021-11-07T01:06:01,20,4.943181992,17.48999977,94.08498709,1
440814.8554,5018668.323,2021-11-07T01:06:02,19.79999924,5.168181896,17.48999977,95.2257952,1
440815.9631,5018666.177,2021-11-07T01:06:03,19.60000038,5.393181801,17.48999977,95.76039341,1
440817.1268,5018663.974,2021-11-07T01:06:04,19.29999924,5.590909004,17.48999977,97.89821952,1
