X,Y,timestamp,moisture,speed,width,yield,inBoundary
439789.6831,5018902.962,2021-11-06T14:13:22,21.70000076,3.579545498,20.01000023,130.4179382,1
439791.1557,5018903.637,2021-11-06T14:13:23,21.5,3.62045455,20.01000023,131.9952087,1
439792.6285,5018904.325,2021-11-06T14:13:24,21.39999962,3.647727251,20.01000023,133.2037048,1
439794.1294,5018905.014,2021-11-06T14:13:25,21.29999924,3.688636303,20.01000023,132.5634918,1
439795.6302,5018905.688,2021-11-06T14:13:26,21.20000076,3.688636303,20.01000023,130.7208557,1
439797.1592,5018906.362,2021-11-06T14:13:27,21.5,3.715909004,20.01000023,124.6270447,1
439798.6882,5018907.036,2021-11-06T14:13:28,22.20000076,3.736363649,20.01000023,117.6123276,1
439800.2172,5018907.71,2021-11-06T14:13:29,22.39999962,3.736363649,20.01000023,110.141037,1
439801.7461,5018908.369,2021-11-06T14:13:30,22.5,3.715909004,20.01000023,103.4054871,1
439803.2466,5018909.015,2021-11-06T14:13:31,22.5,3.688636303,20.01000023,95.59908295,1
439804.7615,5018909.69,2021-11-06T14:13:32,22.5,3.688636303,20.01000023,85.70952606,1
439806.2623,5018910.364,2021-11-06T14:13:33,22.5,3.688636303,20.01000023,74.50135803,1
439807.7631,5018911.038,2021-11-06T14:13:34,22.5,3.688636303,20.01000023,63.29318619,1
439809.2501,5018911.74,2021-11-06T14:13:35,22.5,3.668181896,20.01000023,53.70141602,1
439810.7372,5018912.457,2021-11-06T14:13:36,22.5,3.668181896,20.01000023,47.07161331,1
439812.1964,5018913.202,2021-11-06T14:13:37,22.5,3.647727251,20.01000023,46.00216675,1
439813.6418,5018913.975,2021-11-06T14:13:38,22.5,3.668181896,20.01000023,50.38651276,1
439815.0734,5018914.79,2021-11-06T14:13:39,22.5,3.688636303,20.01000023,56.04084396,1
439816.4913,5018915.634,2021-11-06T14:13:40,22.5,3.688636303,20.01000023,58.01875305,1
439817.8526,5018916.464,2021-11-06T14:13:41,22.5,3.177272797,20.01000023,62.76404572,1
439819.0579,5018917.197,2021-11-06T14:13:42,22.5,2.079545498,20.01000023,80.69232941,1
439819.9656,5018917.765,2021-11-06T14:13:43,22.5,1.118181825,20.01000023,113.0947647,1
439797.0381,5018905.492,2021-11-06T14:14:04,9,2.815909147,4,4.710587025,1
439798.4514,5018905.858,2021-11-06T14:14:05,22.5,3.24545455,4.989999771,18.02909088,1
439799.9776,5018906.236,2021-11-06T14:14:06,22.5,3.531818151,4.989999771,44.17939377,1
439801.5884,5018906.615,2021-11-06T14:14:07,22.5,3.286363602,7.510000229,67.0381546,1
439803.2414,5018906.992,2021-11-06T14:14:08,22.5,3.777272701,7.510000229,96.06571198,1
439804.9085,5018907.356,2021-11-06T14:14:09,22.5,3.845454454,9.510000229,99.80027008,1
439806.6039,5018907.747,2021-11-06T14:14:10,22.5,3.893181801,10.01000023,103.6425247,1
439808.2857,5018908.181,2021-11-06T14:14:11,22.5,3.872727156,10.01000023,99.16873169,1
439809.94,5018908.685,2021-11-06T14:14:12,22.5,3.845454454,11.52000046,74.69773102,1
439811.5385,5018909.26,2021-11-06T14:14:13,22.5,3.825000048,12.5,60.04947662,1
439813.1239,5018909.933,2021-11-06T14:14:14,22.5,3.825000048,12.5,54.96053696,1
439814.6678,5018910.691,2021-11-06T14:14:15,22.5,3.845454454,12.5,49.60632324,1
439816.1984,5018911.534,2021-11-06T14:14:16,22.5,3.893181801,12.5,41.99844742,1
439817.6873,5018912.433,2021-11-06T14:14:17,22.5,3.893181801,12.5,36.99863434,1
439819.1055,5018913.319,2021-11-06T14:14:18,22.5,3.354545355,12.5,35.97631454,1
439820.1269,5018913.983,2021-11-06T14:14:19,22.60000038,1.540909052,10.01000023,78.77108765,1
439800.1371,5018908.174,2021-11-06T14:14:38,22.5,3.422727346,2.49000001,68.51856995,1
439801.4578,5018909.187,2021-11-06T14:14:39,22.5,3.736363649,4,94.42511749,1
439802.8354,5018910.242,2021-11-06T14:14:40,22.5,3.893181801,5.510000229,127.0370483,1
439804.2274,5018911.339,2021-11-06T14:14:41,22.5,3.961363554,7.510000229,130.8591156,1
439805.6477,5018912.435,2021-11-06T14:14:42,22.5,4.029545307,8.989999771,114.1831055,1
439807.0683,5018913.574,2021-11-06T14:14:43,22.5,4.070454597,10.01000023,89.57420349,1
439808.5029,5018914.698,2021-11-06T14:14:44,22.5,4.070454597,12.01000023,62.71238327,1
439809.9515,5018915.809,2021-11-06T14:14:45,22.5,4.070454597,12.5,58.34122849,1
439811.372,5018916.933,2021-11-06T14:14:46,22.5,4.050000191,12.98999977,65.67390442,1
439812.8207,5018918.057,2021-11-06T14:14:47,22.5,4.090909004,14.98999977,66.65864563,1
439814.2696,5018919.196,2021-11-06T14:14:48,22.5,4.118181705,14.98999977,70.9469986,1
439815.6899,5018920.306,2021-11-06T14:14:49,22.5,4.029545307,14.98999977,66.86811066,1
439816.9683,5018921.306,2021-11-06T14:14:50,22.5,2.570454597,16.5,79.16876984,1
439817.9766,5018922.083,2021-11-06T14:14:51,22.5,1.568181872,19.48999977,85.97737122,1
439818.5589,5018922.527,2021-11-06T14:14:52,22.5,0.579545438,12.01000023,286.6500549,1
439817.0837,5018921.586,2021-11-06T14:15:20,22.5,3.402272701,2.99000001,105.2400436,1
439816.6892,5018923.093,2021-11-06T14:15:21,22.5,3.511363745,14.98999977,36.98121643,1
439816.2531,5018924.671,2021-11-06T14:15:22,22.29999924,3.668181896,20.01000023,41.21086502,1
439815.776,5018926.376,2021-11-06T14:15:23,21.5,3.961363554,20.01000023,52.85593414,1
439815.257,5018928.137,2021-11-06T14:15:24,20.79999924,4.118181705,20.01000023,66.98730469,1
439814.7102,5018929.927,2021-11-06T14:15:25,20.29999924,4.159090996,20.01000023,82.9829483,1
439814.1632,5018931.702,2021-11-06T14:15:26,20.20000076,4.186363697,20.01000023,97.49973297,1
439813.6444,5018933.478,2021-11-06T14:15:27,20.29999924,4.138636589,20.01000023,113.0036621,1
439813.1814,5018935.196,2021-11-06T14:15:28,20.70000076,3.470454454,20.01000023,146.9909363,1
439812.7887,5018936.886,2021-11-06T14:15:29,20.89999962,3.559090853,20.01000023,149.9428406,1
439812.4383,5018938.576,2021-11-06T14:15:30,21.20000076,3.872727156,20.01000023,139.1924438,1
439812.1725,5018940.278,2021-11-06T14:15:31,21.39999962,3.872727156,20.01000023,137.5654144,1
439811.9772,5018941.966,2021-11-06T14:15:32,21.60000038,3.825000048,20.01000023,138.9275055,1
439811.8382,5018943.654,2021-11-06T14:15:33,21.70000076,3.777272701,20.01000023,143.7558594,1
439811.7697,5018945.341,2021-11-06T14:15:34,21.70000076,3.777272701,20.01000023,148.3092194,1
439811.7578,5018947.055,2021-11-06T14:15:35,21.5,3.845454454,20.01000023,146.6923065,1
439811.8025,5018948.783,2021-11-06T14:15:36,21.60000038,3.872727156,20.01000023,142.2974243,1
439811.9039,5018950.552,2021-11-06T14:15:37,21.60000038,3.981818199,20.01000023,134.6917572,1
439812.062,5018952.349,2021-11-06T14:15:38,21.60000038,4.050000191,20.01000023,133.031662,1
439812.2626,5018954.16,2021-11-06T14:15:39,21.5,4.070454597,20.01000023,136.1630096,1
439812.5055,5018955.984,2021-11-06T14:15:40,21.5,4.090909004,20.01000023,137.8907623,1
439812.7767,5018957.808,2021-11-06T14:15:41,21.39999962,4.138636589,20.01000023,138.8580475,1
439813.0482,5018959.674,2021-11-06T14:15:42,21.39999962,4.206818104,20.01000023,139.5390015,1
439813.3196,5018961.527,2021-11-06T14:15:43,21.39999962,4.206818104,20.01000023,139.5390015,1
439813.52,5018963.323,2021-11-06T14:15:44,21.5,3.934090853,20.01000023,144.6395721,1
439813.7066,5018965.148,2021-11-06T14:15:45,21.5,4.118181705,20.01000023,130.3978729,1
439813.7949,5018967.016,2021-11-06T14:15:46,21.70000076,4.159090996,20.01000023,120.5156326,1
439813.8125,5018968.871,2021-11-06T14:15:47,21.89999962,4.186363697,20.01000023,113.5705414,1
439813.7317,5018970.74,2021-11-06T14:15:48,22,4.186363697,20.01000023,106.9937973,1
439813.5944,5018972.61,2021-11-06T14:15:49,22.10000038,4.186363697,20.01000023,96.93005371,1
439813.3726,5018974.481,2021-11-06T14:15:50,22.20000076,4.227272511,20.01000023,83.74082184,1
439813.0661,5018976.339,2021-11-06T14:15:51,22.20000076,4.227272511,20.01000023,70.45779419,1
439812.7027,5018978.155,2021-11-06T14:15:52,22.39999962,4.138636589,20.01000023,57.6607666,1
439812.2676,5018979.831,2021-11-06T14:15:53,22.60000038,3.334090948,20.01000023,55.36394119,1
439811.8301,5018981.268,2021-11-06T14:15:54,22.60000038,2.393181801,20.01000023,58.86310196,1
439811.3773,5018982.565,2021-11-06T14:15:55,22.60000038,2.284090996,20.01000023,46.78752899,1
439810.867,5018983.751,2021-11-06T14:15:56,22.70000076,2.393181801,20.01000023,35.47494507,1
439810.3137,5018984.866,2021-11-06T14:15:57,22.89999962,2.795454502,20.01000023,26.82955742,1
439809.6894,5018985.926,2021-11-06T14:15:58,23.10000038,2.75454545,20.01000023,28.0334301,1
439809.0083,5018986.944,2021-11-06T14:15:59,23.20000076,2.727272749,20.01000023,34.46252823,1
439808.2707,5018987.948,2021-11-06T14:16:00,23.10000038,2.775000095,20.01000023,43.47937012,1
439807.4623,5018988.926,2021-11-06T14:16:01,22.70000076,2.843181849,20.01000023,50.33577347,1
439806.5699,5018989.96,2021-11-06T14:16:02,22.5,3.061363697,20.01000023,50.84129715,1
439805.5932,5018991.023,2021-11-06T14:16:03,22.5,3.218181849,20.01000023,52.14228821,1
439804.5742,5018992.087,2021-11-06T14:16:04,22.5,3.286363602,20.01000023,57.72056198,1
439803.527,5018993.15,2021-11-06T14:16:05,22.5,3.354545355,20.01000023,68.87181091,1
439802.4518,5018994.228,2021-11-06T14:16:06,22.5,3.402272701,20.01000023,85.06079102,1
439801.4047,5018995.306,2021-11-06T14:16:07,22.5,3.375,20.01000023,104.4830399,1
439800.3723,5018996.44,2021-11-06T14:16:08,22.5,3.422727346,20.01000023,116.5260773,1
439799.3965,5018997.602,2021-11-06T14:16:09,22.5,3.402272701,20.01000023,119.3710251,1
439798.4633,5018998.791,2021-11-06T14:16:10,22.5,3.402272701,20.01000023,112.2230606,1
439797.5586,5019000.008,2021-11-06T14:16:11,22.5,3.402272701,20.01000023,107.9342804,1
439796.6959,5019001.196,2021-11-06T14:16:12,22.5,3.286363602,20.01000023,118.4011536,1
439795.8472,5019002.385,2021-11-06T14:16:13,22.5,3.265909195,20.01000023,129.567688,1
439795.0542,5019003.488,2021-11-06T14:16:14,22.5,2.597727299,20.01000023,162.8948212,1
439794.3307,5019004.493,2021-11-06T14:16:15,22.5,2.168181896,20.01000023,176.0984497,1
439793.7467,5019005.341,2021-11-06T14:16:16,22.5,1.431818128,20.01000023,217.407074,1
439811.816,5018982.744,2021-11-06T14:16:35,23.5,2.256818295,0.980000019,130.3127747,1
439811.4396,5018983.183,2021-11-06T14:16:36,23.5,2.529545546,2.49000001,76.26347351,1
439810.8116,5018983.863,2021-11-06T14:16:37,23.5,2.481818199,2.49000001,116.5951157,1
439809.9316,5018984.715,2021-11-06T14:16:38,23.5,2.775000095,4,103.8596039,1
439808.8692,5018985.666,2021-11-06T14:16:39,23.10000038,3.197727203,4.989999771,118.0173721,1
439807.6522,5018986.662,2021-11-06T14:16:40,22.60000038,3.511363745,6.989999771,114.8452225,1
439806.3508,5018987.672,2021-11-06T14:16:41,22.5,3.668181896,7.510000229,137.7851715,1
439804.9789,5018988.696,2021-11-06T14:16:42,22.5,3.845454454,8.5,142.9233856,1
439803.5509,5018989.736,2021-11-06T14:16:43,22.5,3.961363554,10.01000023,139.9022522,1
439802.0805,5018990.775,2021-11-06T14:16:44,22.5,4.029545307,10.5,156.4199677,1
439800.582,5018991.815,2021-11-06T14:16:45,22.5,4.090909004,12.5,149.4061432,1
439799.0837,5018992.884,2021-11-06T14:16:46,22.5,4.118181705,12.5,164.4873047,1
439797.5998,5018993.98,2021-11-06T14:16:47,22.5,4.118181705,14.01000023,148.4457245,1
439796.1586,5018995.117,2021-11-06T14:16:48,22.5,4.118181705,14.98999977,128.4928894,1
439794.7598,5018996.269,2021-11-06T14:16:49,22.5,4.050000191,17.48999977,103.7363052,1
439793.5156,5018997.377,2021-11-06T14:16:50,22.5,3.156818151,17.48999977,137.4940491,1
439792.4679,5018998.384,2021-11-06T14:16:51,22.5,2.529545546,18.01000023,186.9306488,1
439791.5048,5018999.391,2021-11-06T14:16:52,22.5,3,20.01000023,151.5904846,1
439790.5422,5019000.454,2021-11-06T14:16:53,22.5,3.218181849,20.01000023,133.0006256,1
439789.6361,5019001.531,2021-11-06T14:16:54,22.5,2.727272749,20.01000023,131.9728851,1
439788.9392,5019002.366,2021-11-06T14:16:55,22.5,1.343181849,20.01000023,193.7316437,1
439796.9814,5019001.573,2021-11-06T14:17:24,23.5,1.943181872,8.010000229,178.994812,1
439797.5797,5019002.228,2021-11-06T14:17:25,23.39999962,1.9909091,18.5,113.6113739,1
439798.2484,5019002.868,2021-11-06T14:17:26,23.20000076,2.059090853,20.01000023,129.9147797,1
439799.0444,5019003.549,2021-11-06T14:17:27,23,2.372727156,20.01000023,129.3291779,1
439800.0387,5019004.326,2021-11-06T14:17:28,22.79999924,2.815909147,20.01000023,119.5813217,1
439801.2166,5019005.144,2021-11-06T14:17:29,22.70000076,3.197727203,20.01000023,113.0249176,1
439802.5357,5019005.988,2021-11-06T14:17:30,22.60000038,3.4909091,20.01000023,111.3197632,1
439803.9537,5019006.846,2021-11-06T14:17:31,22.39999962,3.688636303,20.01000023,115.5270767,1
439805.4422,5019007.717,2021-11-06T14:17:32,22.39999962,3.872727156,20.01000023,119.4670868,1
439807.0014,5019008.601,2021-11-06T14:17:33,22.5,4.002272606,20.01000023,120.9199524,1
439808.5889,5019009.499,2021-11-06T14:17:34,22.5,4.070454597,20.01000023,117.6995773,1
439810.1764,5019010.398,2021-11-06T14:17:35,22.5,4.118181705,20.01000023,111.0206833,1
439811.778,5019011.296,2021-11-06T14:17:36,22.60000038,4.090909004,20.01000023,107.4606781,1
439813.3656,5019012.208,2021-11-06T14:17:37,22.60000038,4.090909004,20.01000023,108.6480865,1
439814.9534,5019013.134,2021-11-06T14:17:38,22.60000038,4.118181705,20.01000023,114.4160767,1
439816.5557,5019014.102,2021-11-06T14:17:39,22.5,4.138636589,20.01000023,121.0490875,1
439818.1302,5019015.113,2021-11-06T14:17:40,22.5,4.227272511,20.01000023,123.6886292,1
439819.7193,5019016.18,2021-11-06T14:17:41,22.39999962,4.247727394,20.01000023,124.9716415,1
439821.2383,5019017.29,2021-11-06T14:17:42,22.20000076,4.227272511,20.01000023,121.8573303,1
439822.6868,5019018.4,2021-11-06T14:17:43,22.10000038,3.736363649,20.01000023,131.5025787,1
439823.9515,5019019.442,2021-11-06T14:17:44,21.89999962,2.843181849,20.01000023,165.4998169,1
439825.0889,5019020.456,2021-11-06T14:17:45,21.70000076,2.686363697,20.01000023,171.9509888,1
439826.1135,5019021.458,2021-11-06T14:17:46,21.60000038,2.549999952,20.01000023,175.5889282,1
439827.0393,5019022.447,2021-11-06T14:17:47,21.5,2.686363697,20.01000023,161.3865662,1
439827.8805,5019023.437,2021-11-06T14:17:48,21.29999924,2.775000095,20.01000023,149.5102234,1
439828.6654,5019024.441,2021-11-06T14:17:49,21.10000038,2.863636255,20.01000023,140.9277802,1
439829.394,5019025.446,2021-11-06T14:17:50,21,2.795454502,20.01000023,141.000824,1
439830.0808,5019026.507,2021-11-06T14:17:51,20.89999962,2.815909147,20.01000023,135.7464447,1
439830.6972,5019027.583,2021-11-06T14:17:52,20.89999962,2.775000095,20.01000023,129.6974335,1
439831.2574,5019028.674,2021-11-06T14:17:53,20.89999962,2.75454545,20.01000023,120.7483521,1
439831.7325,5019029.709,2021-11-06T14:17:54,21,2.236363649,20.01000023,137.4536285,1
439832.1084,5019030.689,2021-11-06T14:17:55,21,1.834090948,20.01000023,160.843338,1
439832.4138,5019031.67,2021-11-06T14:17:56,20.79999924,2.038636446,20.01000023,141.4142761,1
439832.6486,5019032.637,2021-11-06T14:17:57,20.5,2.236363649,20.01000023,136.0925751,1
439832.8134,5019033.661,2021-11-06T14:17:58,20.39999962,2.325000048,20.01000023,145.0353088,1
439832.9365,5019034.742,2021-11-06T14:17:59,20.29999924,2.440909147,20.01000023,150.6169739,1
439833.0037,5019035.879,2021-11-06T14:18:00,20.20000076,2.549999952,20.01000023,151.2283783,1
439832.9868,5019037.06,2021-11-06T14:18:01,20.10000038,2.659090996,20.01000023,148.9774628,1
439832.9004,5019038.353,2021-11-06T14:18:02,20.10000038,2.8840909,20.01000023,137.3551025,1
439832.7295,5019039.647,2021-11-06T14:18:03,20.20000076,2.931818247,20.01000023,132.3876343,1
439832.5157,5019040.886,2021-11-06T14:18:04,20.29999924,2.75454545,20.01000023,138.0072327,1
439832.2452,5019042.083,2021-11-06T14:18:05,20.29999924,2.345454454,20.01000023,158.8793488,1
439831.9178,5019043.238,2021-11-06T14:18:06,20.29999924,2.686363697,20.01000023,137.7860107,1
439831.5479,5019044.366,2021-11-06T14:18:07,20.29999924,2.659090996,20.01000023,138.258667,1
439831.1213,5019045.452,2021-11-06T14:18:08,20.29999924,2.638636351,20.01000023,139.3304291,1
439830.624,5019046.524,2021-11-06T14:18:09,20.20000076,2.638636351,20.01000023,141.4032745,1
439830.0983,5019047.583,2021-11-06T14:18:10,20.20000076,2.659090996,20.01000023,144.082428,1
439829.4877,5019048.601,2021-11-06T14:18:11,20.20000076,2.638636351,20.01000023,148.9954071,1
439828.8343,5019049.562,2021-11-06T14:18:12,20.10000038,2.618181705,20.01000023,153.2204895,1
439828.1104,5019050.525,2021-11-06T14:18:13,20.10000038,2.686363697,20.01000023,152.1316071,1
439827.2596,5019051.488,2021-11-06T14:18:14,20.10000038,2.863636255,20.01000023,145.3405762,1
439826.3099,5019052.425,2021-11-06T14:18:15,20.10000038,3,20.01000023,140.4056854,1
439825.2895,5019053.334,2021-11-06T14:18:16,20,3.088636398,20.01000023,135.7342834,1
439824.1983,5019054.215,2021-11-06T14:18:17,19.89999962,3.109090805,20.01000023,132.5845184,1
439823.0641,5019055.027,2021-11-06T14:18:18,19.89999962,3.12954545,20.01000023,126.0958481,1
439821.8871,5019055.783,2021-11-06T14:18:19,19.79999924,3.12954545,20.01000023,122.23246,1
439820.667,5019056.455,2021-11-06T14:18:20,19.79999924,3.109090805,20.01000023,122.2271729,1
439819.4178,5019057.029,2021-11-06T14:18:21,19.89999962,3.088636398,20.01000023,127.7659912,1
439818.0408,5019057.505,2021-11-06T14:18:22,19.79999924,3.218181849,20.01000023,129.8140717,1
439816.55,5019057.885,2021-11-06T14:18:23,20.79999924,3.443181753,20.01000023,124.8708878,1
439814.903,5019058.14,2021-11-06T14:18:24,22.10000038,3.736363649,20.01000023,117.7634964,1
439813.086,5019058.297,2021-11-06T14:18:25,22.39999962,4.070454597,20.01000023,111.8691406,1
439811.155,5019058.344,2021-11-06T14:18:26,22.5,4.336363792,20.01000023,112.1646194,1
439809.1245,5019058.293,2021-11-06T14:18:27,22.5,4.520454407,20.01000023,117.2805405,1
439807.0513,5019058.2,2021-11-06T14:18:28,22.5,4.629545689,20.01000023,127.6496124,1
439804.9351,5019058.038,2021-11-06T14:18:29,22.5,4.745454311,20.01000023,137.3436432,1
439802.7622,5019057.848,2021-11-06T14:18:30,22.5,4.854545593,20.01000023,137.7639923,1
439800.5471,5019057.658,2021-11-06T14:18:31,22.5,4.963636398,20.01000023,124.9372101,1
439798.3602,5019057.468,2021-11-06T14:18:32,22.5,4.922727108,20.01000023,110.6608047,1
439796.1873,5019057.278,2021-11-06T14:18:33,22.5,4.875,20.01000023,103.7624664,1
439794.0145,5019057.088,2021-11-06T14:18:34,22.5,4.83409071,20.01000023,107.65905,1
439791.8839,5019056.898,2021-11-06T14:18:35,22.5,4.786363602,20.01000023,118.3863983,1
439789.7535,5019056.721,2021-11-06T14:18:36,22.5,4.765909195,20.01000023,127.5691986,1
439787.6511,5019056.531,2021-11-06T14:18:37,22.5,4.745454311,20.01000023,127.0941162,1
439785.6334,5019056.339,2021-11-06T14:18:38,22.5,4.090909004,20.01000023,129.5950012,1
439784.2083,5019056.212,2021-11-06T14:18:39,21,1.697727323,20.01000023,249.6923065,1
439813.0216,5019058.944,2021-11-06T14:18:56,21.89999962,3.218181849,2.49000001,48.95849609,1
439811.8524,5019059.04,2021-11-06T14:18:57,22.29999924,3.579545498,2.49000001,76.63352203,1
439810.2608,5019059.181,2021-11-06T14:18:58,22.5,3.756818295,2.49000001,119.6484222,1
439808.4017,5019059.368,2021-11-06T14:18:59,22.5,4.227272511,4,106.4829636,1
439806.3451,5019059.542,2021-11-06T14:19:00,22.5,4.609090805,4.989999771,105.7920074,1
439804.1895,5019059.689,2021-11-06T14:19:01,22.5,4.83409071,6.989999771,84.96864319,1
439801.9772,5019059.794,2021-11-06T14:19:02,22.5,4.943181992,7.510000229,81.27253723,1
439799.7356,5019059.788,2021-11-06T14:19:03,22.5,5.011363506,7.510000229,76.28775024,1
439797.4652,5019059.711,2021-11-06T14:19:04,22.5,5.079545498,7.510000229,71.43678284,1
439795.1378,5019059.578,2021-11-06T14:19:05,22.5,5.188636303,7.510000229,72.43250275,1
439792.796,5019059.404,2021-11-06T14:19:06,22.5,5.236363411,7.510000229,81.67193604,1
439790.4542,5019059.244,2021-11-06T14:19:07,22.5,5.256818295,7.510000229,94.91316986,1
439788.0848,5019059.14,2021-11-06T14:19:08,22.5,5.277272701,10.01000023,76.45979309,1
439785.758,5019059.064,2021-11-06T14:19:09,22.5,5.20909071,10.01000023,73.72753906,1
439783.5865,5019059.014,2021-11-06T14:19:10,21.39999962,4.070454597,12.01000023,68.6503067,1
439782.0072,5019058.973,2021-11-06T14:19:11,19.10000038,1.902272701,20.01000023,73.39868927,1
439810.6253,5019058.967,2021-11-06T14:19:27,18.60000038,2.345454454,12.01000023,9.072381973,1
439810.1167,5019058.86,2021-11-06T14:19:28,18.70000076,2.686363697,3.50999999,21.65586662,1
439807.5879,5019058.294,2021-11-06T14:19:30,21.5,3.647727251,0.49000001,193.0395203,1
439805.906,5019057.846,2021-11-06T14:19:31,22.29999924,3.893181801,2.49000001,80.52558899,1
439804.0966,5019057.329,2021-11-06T14:19:32,22.39999962,4.206818104,4,98.45184326,1
439802.2161,5019056.757,2021-11-06T14:19:33,22.5,4.3840909,4.989999771,146.8123169,1
439800.2788,5019056.129,2021-11-06T14:19:34,22.5,4.561363697,6.989999771,164.8354187,1
439798.3129,5019055.473,2021-11-06T14:19:35,22.5,4.629545689,8.010000229,185.0320282,1
439796.3189,5019054.818,2021-11-06T14:19:36,22.5,4.677272797,10.01000023,163.1817322,1
439794.3107,5019054.149,2021-11-06T14:19:37,22.5,4.71818161,12.5,133.6684723,1
439792.3026,5019053.493,2021-11-06T14:19:38,22.5,4.71818161,13.47999954,124.7158661,1
439790.2805,5019052.852,2021-11-06T14:19:39,22.5,4.71818161,14.98999977,116.2810822,1
439788.2724,5019052.197,2021-11-06T14:19:40,21.70000076,4.745454311,16.5,119.3027802,1
439786.2503,5019051.556,2021-11-06T14:19:41,20.20000076,4.71818161,17.48999977,131.1562958,1
439784.243,5019050.985,2021-11-06T14:19:42,19.79999924,4.677272797,19.48999977,125.951004,1
439782.2222,5019050.47,2021-11-06T14:19:43,19.70000076,4.629545689,20.01000023,118.1100388,1
439780.3151,5019050.067,2021-11-06T14:19:44,19.89999962,3.804545403,20.01000023,124.2045364,1
439778.9874,5019049.799,2021-11-06T14:19:45,20.10000038,1.765909076,16.01000023,267.9544678,1
439784.838,5019054.239,2021-11-06T14:19:56,21,1.322727323,8.010000229,60.86457443,1
439784.9334,5019053.901,2021-11-06T14:19:57,21.20000076,1.943181872,5.510000229,110.9096603,1
439784.9814,5019050.065,2021-11-06T14:20:00,22.5,3.4909091,10.01000023,142.0450897,1
439784.982,5019048.645,2021-11-06T14:20:01,22.5,2.659090996,19.48999977,111.7379227,1
439784.9749,5019047.901,2021-11-06T14:20:02,22.5,0.893181801,8.010000229,809.4187012,1
439783.4672,5019050.936,2021-11-06T14:20:08,20.79999924,1.25454545,8.010000229,59.38605499,1
439783.7619,5019050.793,2021-11-06T14:20:09,20.89999962,2.079545498,4,113.4484711,1
439785.4967,5019049.399,2021-11-06T14:20:11,21,3.265909195,6.989999771,147.7582397,1
439786.5181,5019048.589,2021-11-06T14:20:12,20.70000076,2.570454597,14.5,110.8843613,1
439787.0636,5019048.134,2021-11-06T14:20:13,20.60000038,0.961363614,7.510000229,483.3791199,1
439783.6397,5019049.81,2021-11-06T14:20:20,20.89999962,1.452272773,1.50999999,271.7875366,1
439786.9842,5019050.158,2021-11-06T14:20:24,21,3.62045455,2.49000001,203.5932312,1
439788.6216,5019050.381,2021-11-06T14:20:25,21.10000038,3.715909004,6.989999771,125.8854828,1
439790.4426,5019050.631,2021-11-06T14:20:26,21.10000038,4.118181705,7.510000229,148.9743347,1
