X,Y,timestamp,moisture,speed,width,yield,inBoundary
440803.3411,5018766.524,2021-11-07T00:37:40,22.5,5.3659091,20.01000023,46.22835541,1
440804.5338,5018764.419,2021-11-07T00:37:41,22.5,5.413636208,20.01000023,33.24254227,1
440805.7688,5018762.314,2021-11-07T00:37:42,22.5,5.461363792,20.01000023,22.26488686,1
440807.0464,5018760.237,2021-11-07T00:37:43,22.5,5.434091091,8.010000229,40.24776459,1
440808.2396,5018758.188,2021-11-07T00:37:44,22.5,5.413636208,1.50999999,160.7297974,1
440809.3345,5018756.168,2021-11-07T00:37:45,22.5,5.099999905,0.49000001,408.9325562,1
440810.3871,5018754.163,2021-11-07T00:37:46,22.5,5.052272797,2.49000001,65.75994873,1
440811.4401,5018752.186,2021-11-07T00:37:47,22.5,5.011363506,1.50999999,96.46217346,1
440828.8069,5018732.394,2021-11-07T00:38:12,22.60000038,3.177272797,9.510000229,135.1083527,1
440830.0834,5018733.211,2021-11-07T00:38:13,22.5,3.402272701,14.98999977,103.0508728,1
440831.4591,5018734.083,2021-11-07T00:38:14,22.5,3.62045455,14.98999977,122.8441544,1
440832.9341,5018735.025,2021-11-07T00:38:15,22.5,3.934090853,17.48999977,116.6939697,1
440834.4943,5018736.022,2021-11-07T00:38:16,22.5,4.159090996,18.01000023,126.0341568,1
440836.1535,5018737.06,2021-11-07T00:38:17,22.5,4.363636494,20.01000023,126.5111694,1
440837.9822,5018738.125,2021-11-07T00:38:18,22.5,4.745454311,20.01000023,135.2937317,1
440839.9241,5018739.245,2021-11-07T00:38:19,22.5,5.011363506,20.01000023,147.0409393,1
440841.9364,5018740.35,2021-11-07T00:38:20,22.5,5.120454311,20.01000023,153.4071503,1
440843.9629,5018741.469,2021-11-07T00:38:21,22.5,5.147727489,20.01000023,140.7836761,1
440846.0034,5018742.574,2021-11-07T00:38:22,22.5,5.20909071,20.01000023,107.8453979,1
440848.0583,5018743.707,2021-11-07T00:38:23,22.5,5.236363411,18.01000023,85.1410675,1
440850.1133,5018744.854,2021-11-07T00:38:24,23,5.277272701,16.01000023,72.67591858,1
440852.1824,5018746.001,2021-11-07T00:38:25,23.5,5.256818295,14.01000023,69.13582611,1
440854.2374,5018747.148,2021-11-07T00:38:26,23.70000076,5.256818295,12.5,61.97370529,1
440856.2784,5018748.309,2021-11-07T00:38:27,23.79999924,5.256818295,10.01000023,54.55645752,1
440859.1286,5018748.564,2021-11-07T00:38:42,25,3.647727251,4,293.7090149,1
440858.3936,5018749.863,2021-11-07T00:38:43,24.79999924,4.71818161,8.989999771,159.1902466,1
440857.4498,5018751.46,2021-11-07T00:38:44,24.5,4.363636494,17.48999977,107.4611893,1
440856.3526,5018753.227,2021-11-07T00:38:45,24.20000076,4.650000095,18.5,107.3354568,1
440855.186,5018755.107,2021-11-07T00:38:46,23.79999924,4.963636398,20.01000023,102.127037,1
440853.9636,5018757.057,2021-11-07T00:38:47,23.60000038,5.168181896,20.01000023,108.083992,1
440852.7134,5018759.05,2021-11-07T00:38:48,23.29999924,5.256818295,20.01000023,119.9564438,1
440851.4355,5018761.085,2021-11-07T00:38:49,23,5.3659091,20.01000023,131.4861908,1
440850.1156,5018763.163,2021-11-07T00:38:50,22.89999962,5.502272606,20.01000023,139.8264313,1
440848.782,5018765.283,2021-11-07T00:38:51,22.89999962,5.611363411,20.01000023,145.3000336,1
440847.4348,5018767.446,2021-11-07T00:38:52,22.89999962,5.679545403,20.01000023,149.0935059,1
440846.0874,5018769.594,2021-11-07T00:38:53,23.10000038,5.706818104,20.01000023,151.3788452,1
440844.7402,5018771.771,2021-11-07T00:38:54,23.10000038,5.727272511,20.01000023,153.3662262,1
440843.4216,5018773.975,2021-11-07T00:38:55,23.10000038,5.747727394,20.01000023,155.7592926,1
440842.1313,5018776.207,2021-11-07T00:38:56,23.20000076,5.747727394,20.01000023,159.749649,1
440840.8693,5018778.439,2021-11-07T00:38:57,23.10000038,5.768181801,20.01000023,164.828949,1
440839.6219,5018780.727,2021-11-07T00:38:58,23,5.815908909,20.01000023,168.6743469,1
440838.3744,5018783.001,2021-11-07T00:38:59,22.89999962,5.836363792,20.01000023,171.2032318,1
440837.1128,5018785.275,2021-11-07T00:39:00,22.89999962,5.836363792,20.01000023,170.3741608,1
440835.8513,5018787.564,2021-11-07T00:39:01,22.89999962,5.836363792,20.01000023,165.3997345,1
440834.5754,5018789.824,2021-11-07T00:39:02,22.89999962,5.815908909,20.01000023,158.9095459,1
440833.3136,5018792.084,2021-11-07T00:39:03,22.79999924,5.795454502,20.01000023,153.8251953,1
440832.0377,5018794.33,2021-11-07T00:39:04,22.89999962,5.768181801,20.01000023,150.9968262,1
440830.7899,5018796.576,2021-11-07T00:39:05,23,5.747727394,20.01000023,149.2357178,1
440829.528,5018798.822,2021-11-07T00:39:06,23,5.795454502,20.01000023,147.589798,1
440828.238,5018801.082,2021-11-07T00:39:07,23.10000038,5.815908909,20.01000023,146.4648132,1
440826.9623,5018803.356,2021-11-07T00:39:08,23.10000038,5.836363792,20.01000023,146.3649597,1
440825.6867,5018805.644,2021-11-07T00:39:09,23.20000076,5.863636494,20.01000023,146.7277527,1
440824.3969,5018807.919,2021-11-07T00:39:10,23.29999924,5.863636494,20.01000023,148.589035,1
440823.1212,5018810.193,2021-11-07T00:39:11,23.5,5.836363792,20.01000023,152.1846008,1
440821.8454,5018812.453,2021-11-07T00:39:12,23.89999962,5.815908909,20.01000023,156.0272675,1
440820.5836,5018814.713,2021-11-07T00:39:13,24,5.795454502,20.01000023,161.3102722,1
440819.336,5018816.973,2021-11-07T00:39:14,24.20000076,5.768181801,20.01000023,166.1824646,1
440818.0741,5018819.219,2021-11-07T00:39:15,24.20000076,5.795454502,20.01000023,169.094223,1
440816.8124,5018821.479,2021-11-07T00:39:16,24.20000076,5.795454502,20.01000023,170.7359161,1
440815.5508,5018823.753,2021-11-07T00:39:17,24.20000076,5.815908909,20.01000023,169.7264709,1
440814.2749,5018826.013,2021-11-07T00:39:18,24.20000076,5.815908909,20.01000023,168.9085083,1
440813.0274,5018828.287,2021-11-07T00:39:19,24.20000076,5.795454502,20.01000023,169.9150696,1
440811.8223,5018830.575,2021-11-07T00:39:20,24.20000076,5.795454502,20.01000023,169.9150696,1
440810.603,5018832.849,2021-11-07T00:39:21,24.10000038,5.795454502,20.01000023,170.1392365,1
440809.3697,5018835.136,2021-11-07T00:39:22,23.89999962,5.815908909,20.01000023,170.8088074,1
440808.1363,5018837.41,2021-11-07T00:39:23,23.79999924,5.795454502,20.01000023,175.3502045,1
440806.8748,5018839.698,2021-11-07T00:39:24,23.60000038,5.836363792,20.01000023,179.0966187,1
